SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-76.7924318609113,-69.6241243077473,-76.7924318609113,-71.2630826107636,-113.958729493797,103.207568139089,180,0,75,0.0681729910000044,0.502765075000013,43.153685589,3298.30404911622,102.055776663708,102.055776663708
1,2,1,8.30174059827877,-67.3486861078563,-70.1378577636008,-70.1378577636008,NaN,-73.7780925774942,-37.3486861078563,30,0,75,0.160004232999995,0.537908287000008,1.383487147,6225.27230652066,NaN,72.4378674414524
1,3,1,8.30174059827877,-76.485776948518,-53.4083408330041,-76.485776948518,NaN,100.148431917949,133.514223051482,210,0,75,0.06943682,0.541500896000002,0.939117295999992,1557.00688419883,NaN,70.7590052444216
1,4,1,8.30174059827877,-74.753300652781,175.784411234335,175.784411234335,NaN,-119.751249987572,45.246699347219,120,0,75,0.112446823999996,0.481256109000022,1.159921235,1934.63804779132,NaN,85.5830549117081
1,5,1,8.30174059827877,-77.9007248584267,-82.6447295726498,-77.9007248584267,-80.5386626725254,-122.998479177927,-107.900724858427,330,0,75,0.0850025989999992,0.556786570999982,1.17598813600001,4885.11436193856,108.633422404051,108.633422404051
1,6,2,8.30174059827877,-67.2258797515378,-62.5062016097228,-67.2258797515378,-56.9776212864259,-118.170777688363,-157.225879751538,270,0,75,0.0689010460000077,0.532323256999987,1.32661074700003,6264.50834288526,113.354592049942,113.354592049942
1,7,2,8.30174059827877,-82.4610117556236,-58.9299106133555,-110.528552927707,-82.7205806466957,-0.357084251703839,67.5389882443764,150,0,75,0.0643640239999854,0.484724034999999,1.02846504399997,10148.9640155987,81.5270186069953,81.5270186069953
1,8,2,8.30174059827877,-70.1193027852287,21.8518792110515,-70.1193027852287,-66.3304194824033,-136.12195934268,169.880697214771,240,0,75,0.0806065369999942,0.516354939999971,1.20954897700004,1806.03261958497,82.2368269068126,82.2368269068126
1,9,2,8.30174059827877,-71.9084299638916,-72.6335360471185,-71.9084299638916,NaN,-154.029832800644,18.0915700361084,90,0,75,0.110865599999997,0.430297050999968,1.20009837800001,1798.04524409985,NaN,78.0620634410876
1,10,2,8.30174059827877,-66.7991688827761,-66.1873185902712,-66.7991688827761,-65.7113827544945,51.7489813098924,-126.799168882776,300,0,75,0.0642689969999992,0.490319892999977,1.46393067400001,4289.17538499723,111.722973814923,111.722973814923
