"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist"
"122",1,26,6,8.30174059827877,-82.222440948226,-90.2675689651603,-116.965698905301,NA,-108.933389692348,-22.2224409482259,60,0,75,0.158864222999995,0.45683151099999,1.05898545499994,27.604565625382,NA,66.0643281464891
"123",1,27,6,8.30174059827877,-59.6105758464878,-27.1805478656137,-27.1805478656137,-62.7837989331711,-59.4325199206183,150.389424153512,210,0,75,0.485300892000026,0.433816143000001,0.944549263999988,8203.03809802902,112.620169481575,112.620169481575
"124",1,28,6,8.30174059827877,-49.8628433283742,-52.5226839798654,-49.8628433283742,-50.6658001114081,1.71413398924915,-79.8628433283742,330,0,75,0.0707199909999758,0.426982858000116,1.6990493480001,5028.53722663697,112.172438632146,112.172438632146
"125",1,29,6,8.30174059827877,-71.7156924025003,-48.2357127768072,-71.7156924025003,-47.8646521399733,-48.2357127768072,-161.7156924025,270,0,75,0.0973689719999982,0.53787813100007,1.08935039299993,2974.07339740997,123.125353217358,123.125353217358
"126",1,30,6,8.30174059827877,-51.4657641362179,-55.4548513625686,-51.4657641362179,-55.4548513625686,4.73203986477529,128.534235863782,180,0,75,0.0691186800000025,0.553213466000017,1.71366935599994,5185.80820799513,94.4504745069348,94.4504745069348
"127",1,31,7,8.30174059827877,-70.8021786304212,-68.6383001221456,-70.8021786304212,-68.2659793530645,-126.63889030553,49.1978213695788,120,0,75,0.0913742440000078,0.596061466000009,1.20479397199989,2155.2056128848,90.6645169550016,90.6645169550016
"128",1,32,7,8.30174059827877,-67.6440905691235,162.625333456795,162.625333456795,-64.7963296524413,-140.135968131875,-127.644090569123,300,0,75,0.107555342000012,0.526434085999909,1.20670619600014,10751.1854464344,93.7684863984632,93.7684863984632
"129",1,33,7,8.30174059827877,-84.6625100857376,-74.7162536539259,-160.980366910861,NA,143.55031013199,5.33748991426245,90,0,75,0.212946452000011,0.57382814199994,1.28140896200009,1077.38960140544,NA,65.7389773479421
"130",1,34,7,8.30174059827877,-65.2334054129498,-69.1925947597039,-65.2334054129498,-63.4998788648812,-80.6665914669191,-65.2334054129498,0,0,75,0.126164531000001,0.466356286999996,0.950339842000005,1666.21111270236,85.7424790625515,85.7424790625515
"131",1,35,7,8.30174059827877,-63.8543856012305,56.4026091430639,56.4026091430639,NA,47.7543693257589,176.145614398769,240,0,75,0.113978965000001,0.492988875999998,0.950147350999998,11039.9080664704,NA,67.5728367580207
"132",1,36,8,8.30174059827877,-74.7190301082051,-73.0434994062752,-74.7190301082051,-69.4935895150661,-68.4674428465363,-44.7190301082051,30,0,75,0.0937443530000053,0.401928620000035,0.987436026000012,7853.18624381996,126.707993403233,126.707993403233
"133",1,37,8,8.30174059827877,-55.2129199794579,-45.3325610434634,-55.2129199794579,-55.399932929018,-27.0628337428037,124.787080020542,180,0,75,0.0733427650000067,0.529569084000002,1.83640156800013,2930.25241963687,89.3926516370968,89.3926516370968
"134",1,38,8,8.30174059827877,-60.5115592395346,-56.7627106885515,-60.5115592395346,-57.1632298274423,148.816301469819,-150.511559239535,270,0,75,0.103048081999987,0.497732048000017,0.898365291000033,2835.63127624741,111.296591687152,111.296591687152
"135",1,39,8,8.30174059827877,-66.0616808263357,-70.2268201500633,-66.0616808263357,-66.1693845484657,-149.58560332982,143.938319173664,210,0,75,0.0758282909999934,0.503488642000008,1.0083629589999,1696.02152776163,86.124888957856,86.124888957856
"136",1,40,8,8.30174059827877,-71.1776367028811,-88.5855429710051,-75.8814039965821,-71.1776367028811,-70.1379612252878,-41.1776367028811,30,0,75,0.125502753999996,0.504594065999981,2.0460117830001,-150.092398004927,112.118697646443,112.118697646443
"137",1,41,9,8.30174059827877,-91.5757444049036,-81.6767575648557,-91.5757444049036,NA,-57.679258710578,58.4242555950964,150,0,75,0.154656337999967,0.522777009000038,0.982288306000015,869.716617021106,NA,66.2099343848672
"138",1,42,9,8.30174059827877,-81.4103961661941,-75.0180671543709,-81.4103961661941,-74.4630033782754,115.032286687522,-111.410396166194,330,0,75,0.0764182570000003,0.533867693000019,1.20423388999993,4058.90658106618,105.736867341147,105.736867341147
"139",1,43,9,8.30174059827877,-81.6725672938811,-80.3902955611945,-81.6725672938811,-79.0983609179455,-93.882679266022,-81.6725672938811,0,0,75,0.0935494109999695,0.480300056999994,1.38032681499999,4398.03476717318,107.944954926427,107.944954926427
"140",1,44,9,8.30174059827877,-97.2889790554724,-106.375240040919,-97.2889790554724,-98.3754248874193,-139.872300826533,-37.2889790554724,60,0,75,0.133093134999996,0.452000546999955,1.63720919299999,1817.20365729436,94.4181956410358,94.4181956410358
"141",1,45,9,8.30174059827877,-72.1331674806911,-72.1331674806911,-72.1331674806911,-71.3003842547856,141.194080771229,17.8668325193089,90,0,75,0.102106302999999,0.588001476000045,1.37528927399993,5761.87811854553,100.529168741541,100.529168741541
"142",1,46,10,8.30174059827877,-73.7083025186802,-67.8636237584081,-73.7083025186802,-72.8238520253729,-68.665228867299,46.2916974813199,120,0,75,0.0886096639999892,0.506851078000011,0.971249764999953,5081.02582998339,122.719096376566,122.719096376566
"143",1,47,10,8.30174059827877,-66.6816931611008,-67.234736555466,-66.6816931611008,-66.8681000767435,18.6156080372677,-126.681693161101,300,0,75,0.104534599999994,0.473954801000019,1.42748834799997,2324.2772538013,99.9178257887211,99.9178257887211
"144",1,48,10,8.30174059827877,-77.4637084575533,-88.0753719705572,-77.4637084575533,-81.5889658849892,95.822439371149,162.536291542447,240,0,75,0.0766073510000069,0.541099776000038,1.2837854360001,2093.85173434515,80.3654007076999,80.3654007076999
"145",1,49,10,8.30174059827877,-73.2688397431491,-77.5096203931977,-73.2688397431491,-77.5096203931977,-106.271761485768,76.7311602568509,150,0,75,0.0741424029999962,0.537880709000092,1.16413558000011,5603.50475372948,116.06770380353,116.06770380353
"146",1,50,10,8.30174059827877,-70.86087780488,-67.7131020356525,-70.86087780488,NA,22.8658509208802,-40.86087780488,30,0,75,0.0808986289999325,0.52463037300015,1.76937889799996,4390.89259161062,NA,84.0897400723275
"147",1,51,11,8.30174059827877,-52.138892360366,92.0974748386269,92.0974748386269,-52.138892360366,-107.270225166626,-142.138892360366,270,0,75,0.0950794240000619,0.589041780999992,7.26608146000001,9565.89226658712,91.2116202650379,91.2116202650379
"148",1,52,11,8.30174059827877,-76.8584824344158,-73.9921999555035,-76.8584824344158,-76.8687404269908,-142.426346265793,13.1415175655842,90,0,75,0.115755109999952,0.477726292000057,1.18080974499986,569.660784578207,93.5107665050952,93.5107665050952
"149",1,53,11,8.30174059827877,-78.2879348254682,-91.5862232074041,113.774354290136,NA,-177.980356499845,-108.287934825468,330,0,75,0.100990335999995,0.476650154000083,1.05789805699999,879.550889204547,NA,94.0786328184956
"150",1,54,11,8.30174059827877,-75.3979550941556,-75.0025000558289,-75.3979550941556,-69.9139284759007,-3.40878860808573,-135.397955094156,300,0,75,0.0758738849999645,0.478498085999888,1.10389571599984,3009.19086095648,103.406910881773,103.406910881773
"151",1,55,11,8.30174059827877,-82.0055349235878,-84.0870792206984,-82.0055349235878,-82.361492578643,-77.2243289359388,-22.0055349235878,60,0,75,0.134853337999971,0.52427201200004,1.33019794899991,1317.18594719846,84.47930142888,84.47930142888
"152",1,56,12,8.30174059827877,-63.6772046785242,-84.8030903044389,-165.263791410788,-64.1041492816979,146.825609308531,116.322795321476,180,0,75,0.0924398789999259,0.491398174999915,1.34271993199974,793.501150649648,82.9669784580289,82.9669784580289
