SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-37.7367821254519,-41.0717067651796,-41.0717067651796,NaN,-2.04631233772449,-67.7367821254519,330,0,0,1.11118652,0.462811710999993,42.327732219,5922.33635146137,NaN,77.5753955676067
1,2,1,8.30174059827877,-2.50322838502209,-119.162337631496,-119.162337631496,-0.869274131122683,18.5712856854627,27.4967716149779,30,0,0,0.101094322999998,0.426631915999998,1.59873521800001,5877.31228972128,86.4147100294343,86.4147100294343
1,3,1,8.30174059827877,9.19220530572136,13.363186596887,9.19220530572136,NaN,121.106992639194,-170.807794694279,180,0,0,0.0959261320000024,0.446136511999988,1.01743086200002,2625.67038414657,NaN,76.9076765652372
1,4,1,8.30174059827877,7.81028546006962,3.3378822803212,7.81028546006962,4.94573192544044,46.8960189926686,-142.18971453993,210,0,0,0.0719407040000064,0.463750736000009,1.13659257,3577.1144135005,99.6392359928434,99.6392359928434
1,5,1,8.30174059827877,-7.96350758637629,-7.96350758637629,-7.96350758637629,-7.99828439905184,86.1876134018169,-127.963507586376,240,0,0,0.131331285999998,0.413941161000011,1.24487219700002,1992.59987917457,88.5061513602512,88.5061513602512
1,6,2,8.30174059827877,-1.3528960507257,-1.18747003882787,-38.2081816332544,NaN,171.443611452394,88.6471039492743,90,0,0,0.0940385329999884,0.385265613999977,0.993356902999992,5622.90892765026,NaN,76.3297849352692
1,7,2,8.30174059827877,4.7791854214681,6.73162127548475,-122.917007286628,NaN,21.2405569917665,124.779185421468,120,0,0,0.148280220000004,0.438479316999974,1.001781103,84.6053128217801,NaN,60.7507425256507
1,8,2,8.30174059827877,-1.11546386760233,-0.980797648174075,117.806711739352,-1.42057303883723,16.2321539777431,-91.1154638676023,270,0,0,0.117502154999983,0.365857563999995,1.08674714099999,6066.88513285902,85.7007352598121,85.7007352598121
1,9,2,8.30174059827877,17.1284019038835,34.7628970545703,145.905760311335,NaN,98.5409531591497,-42.8715980961165,300,0,0,0.124624644000022,0.461887965000017,1.387457801,3202.9416655916,NaN,75.3280066607376
1,10,2,8.30174059827877,-0.883751438432369,9.50892313516768,120.940497002237,NaN,114.255649629886,-0.883751438432369,0,0,0,0.125660300000007,0.516470831000007,1.12947220000002,725.299503911799,NaN,67.8842931687219
1,11,3,8.30174059827877,-7.8446177481145,-0.491468669119463,-7.8446177481145,-6.08932749252403,6.89966678828601,52.1553822518855,60,0,0,0.728318535000028,0.444791072000001,1.17304255600007,2779.50322016919,88.2341795565343,88.2341795565343
1,12,3,8.30174059827877,0.263262427226152,-3.19850347589792,0.263262427226152,-2.73367230841396,-30.1146979854647,150.263262427226,150,0,0,0.0690829589999993,0.434051092000033,1.03748067899998,3324.93722154735,85.0115964775722,85.0115964775722
1,13,3,8.30174059827877,-11.3741361189496,-8.21391836431525,-11.3741361189496,-9.32024224085313,-8.52022935294033,48.6258638810504,60,0,0,0.0928847189999971,0.46158790299998,1.73240412899999,4131.92049578599,105.919827102054,105.919827102054
