TN,Time,x_norm,y_norm,RT,Target
10,0.0,0.011218190193176047,-0.023621529340743963,-0.502536335999963,300
10,0.001,0.011227609798363004,-0.023650362674314456,-0.501536335999963,300
10,0.002,0.011237029403549962,-0.02367919600788495,-0.500536335999963,300
10,0.003,0.011246449008736918,-0.023708029341455442,-0.49953633599996294,300
10,0.004,0.011255868613923876,-0.023736862675025935,-0.49853633599996294,300
10,0.005,0.011265288219110832,-0.02376569600859643,-0.49753633599996294,300
10,0.006,0.01127470782429779,-0.02379452934216692,-0.49653633599996294,300
10,0.007,0.011284127429484746,-0.023823362675737415,-0.49553633599996294,300
10,0.008,0.011293547034671702,-0.023852196009307904,-0.49453633599996294,300
10,0.009000000000000001,0.01130296663985866,-0.023881029342878397,-0.49353633599996294,300
10,0.01,0.011312386245045616,-0.02390986267644889,-0.49253633599996294,300
10,0.011,0.011321805850232574,-0.023938696010019384,-0.49153633599996294,300
10,0.012,0.01133122545541953,-0.023967529343589877,-0.49053633599996294,300
10,0.013000000000000001,0.011340645060606487,-0.02399636267716037,-0.48953633599996293,300
10,0.014,0.011350064665793445,-0.024025196010730863,-0.48853633599996293,300
10,0.015,0.0113594842709804,-0.024054029344301356,-0.48753633599996293,300
10,0.016,0.011368903876167359,-0.02408286267787185,-0.48653633599996293,300
10,0.017,0.011378323481354315,-0.024111696011442342,-0.48553633599996293,300
10,0.018000000000000002,0.011387743086541273,-0.024140529345012835,-0.48453633599996293,300
10,0.019,0.011397162691728229,-0.024169362678583328,-0.48353633599996293,300
10,0.02,0.011406582296915185,-0.02419819601215382,-0.48253633599996293,300
10,0.021,0.011416001902102143,-0.024227029345724314,-0.48153633599996293,300
10,0.022,0.0114254215072891,-0.024255862679294807,-0.4805363359999629,300
10,0.023,0.011434841112476057,-0.0242846960128653,-0.4795363359999629,300
10,0.024,0.011444260717663014,-0.02431352934643579,-0.4785363359999629,300
10,0.025,0.01145368032284997,-0.024342362680006283,-0.4775363359999629,300
10,0.026000000000000002,0.011463099928036928,-0.024371196013576776,-0.4765363359999629,300
10,0.027,0.011472519533223884,-0.02440002934714727,-0.4755363359999629,300
10,0.028,0.011481939138410842,-0.024428862680717763,-0.4745363359999629,300
10,0.029,0.011491358743597798,-0.024457696014288256,-0.4735363359999629,300
10,0.03,0.011500778348784756,-0.02448652934785875,-0.4725363359999629,300
10,0.031,0.011510197953971712,-0.024515362681429242,-0.4715363359999629,300
10,0.032,0.011519617559158668,-0.024544196014999735,-0.4705363359999629,300
10,0.033,0.011529037164345626,-0.024573029348570228,-0.4695363359999629,300
10,0.034,0.011538456769532583,-0.02460186268214072,-0.4685363359999629,300
10,0.035,0.01154787637471954,-0.024630696015711214,-0.4675363359999629,300
10,0.036000000000000004,0.011557295979906497,-0.024659529349281707,-0.4665363359999629,300
10,0.037,0.011566715585093455,-0.0246883626828522,-0.46553633599996297,300
10,0.038,0.01157613519028041,-0.024717196016422693,-0.46453633599996297,300
10,0.039,0.011585554795467367,-0.024746029349993183,-0.46353633599996297,300
10,0.04,0.011594974400654325,-0.024774862683563676,-0.46253633599996297,300
10,0.041,0.011604394005841281,-0.02480369601713417,-0.46153633599996297,300
10,0.042,0.011613813611028239,-0.024832529350704662,-0.46053633599996296,300
10,0.043000000000000003,0.011623233216215195,-0.024861362684275155,-0.45953633599996296,300
10,0.044,0.011632652821402151,-0.02489019601784565,-0.45853633599996296,300
10,0.045,0.01164207242658911,-0.02491902935141614,-0.45753633599996296,300
10,0.046,0.011651492031776066,-0.024947862684986635,-0.45653633599996296,300
10,0.047,0.011660911636963023,-0.024976696018557128,-0.45553633599996296,300
10,0.048,0.01167033124214998,-0.02500552935212762,-0.45453633599996296,300
10,0.049,0.011679750847336938,-0.025034362685698114,-0.45353633599996296,300
10,0.05,0.011689170452523894,-0.025063196019268607,-0.45253633599996296,300
10,0.051000000000000004,0.01169859005771085,-0.0250920293528391,-0.45153633599996296,300
10,0.052000000000000005,0.011708009662897808,-0.025120862686409593,-0.45053633599996296,300
10,0.053,0.011717429268084764,-0.025149696019980086,-0.44953633599996295,300
10,0.054,0.011726848873271722,-0.02517852935355058,-0.44853633599996295,300
10,0.055,0.011736268478458678,-0.025207362687121072,-0.44753633599996295,300
10,0.056,0.011745688083645636,-0.025236196020691562,-0.44653633599996295,300
10,0.057,0.011755107688832592,-0.025265029354262055,-0.44553633599996295,300
10,0.058,0.011764527294019549,-0.025293862687832548,-0.44453633599996295,300
10,0.059000000000000004,0.011773946899206507,-0.02532269602140304,-0.44353633599996295,300
10,0.06,0.011783366504393463,-0.025351529354973534,-0.44253633599996295,300
10,0.061,0.01179278610958042,-0.025380362688544027,-0.44153633599996295,300
10,0.062,0.011802205714767377,-0.02540919602211452,-0.44053633599996295,300
10,0.063,0.011811625319954333,-0.025438029355685014,-0.43953633599996295,300
10,0.064,0.011821044925141291,-0.025466862689255507,-0.43853633599996295,300
10,0.065,0.011830464530328247,-0.025495696022826,-0.43753633599996294,300
10,0.066,0.011839884135515205,-0.025524529356396493,-0.43653633599996294,300
10,0.067,0.011849303740702161,-0.025553362689966986,-0.43553633599996294,300
10,0.068,0.01185872334588912,-0.02558219602353748,-0.43453633599996294,300
10,0.069,0.011868142951076075,-0.025611029357107972,-0.43353633599996294,300
10,0.07,0.011877562556263032,-0.025639862690678465,-0.43253633599996294,300
10,0.07100000000000001,0.01188698216144999,-0.025668696024248955,-0.43153633599996294,300
10,0.07200000000000001,0.011896401766636946,-0.02569752935781945,-0.43053633599996294,300
10,0.073,0.011905821371823904,-0.02572636269138994,-0.42953633599996294,300
10,0.074,0.01191524097701086,-0.025755196024960434,-0.42853633599996294,300
10,0.075,0.011924660582197818,-0.025784029358530927,-0.42753633599996294,300
10,0.076,0.011934080187384774,-0.02581286269210142,-0.42653633599996293,300
10,0.077,0.01194349979257173,-0.025841696025671913,-0.42553633599996293,300
10,0.078,0.011952919397758688,-0.025870529359242406,-0.42453633599996293,300
