world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,target,RT,MT,event
1588401104.9300365,1176,242,1588401104.891467,208.32300186157227,0.3344892696188005,0.6578060984611511,0.5781162977218628,0.6578060984611511,0.5781162977218628,True,0.0,0.46072834700000703,0.11717032,5
1588401105.0640779,1177,242,1588401104.891467,208.32300186157227,0.3344892696188005,0.6585838198661804,0.5751840472221375,0.6585838198661804,0.5751840472221375,True,0.0,0.46072834700000703,0.11717032,5
1588401105.0640779,1177,243,1588401105.1164565,341.6509628295898,0.664680871502187,0.6640313267707825,0.5803972482681274,0.6640313267707825,0.5803972482681274,True,0.0,0.46072834700000703,0.11717032,5
1588401105.2651405,1178,243,1588401105.1164565,341.6509628295898,0.664680871502187,0.6646662950515747,0.572320818901062,0.6646662950515747,0.572320818901062,True,0.0,0.46072834700000703,0.11717032,5
1588401105.3656714,1179,243,1588401105.1164565,341.6509628295898,0.664680871502187,0.6652569770812988,0.574009120464325,0.6652569770812988,0.574009120464325,True,0.0,0.46072834700000703,0.11717032,5
1588401105.4326925,1180,243,1588401105.1164565,341.6509628295898,0.664680871502187,0.6647613644599915,0.5755693912506104,0.6647613644599915,0.5755693912506104,True,0.0,0.46072834700000703,0.11717032,5
1588401105.4326925,1180,244,1588401105.4747732,216.65692329406738,0.3175881836789303,0.6722812056541443,0.5823163986206055,0.6722812056541443,0.5823163986206055,True,0.0,0.46072834700000703,0.11717032,5
1588401105.566734,1181,244,1588401105.4747732,216.65692329406738,0.3175881836789303,0.6723082065582275,0.5825826525688171,0.6723082065582275,0.5825826525688171,True,0.0,0.46072834700000703,0.11717032,5
1588401105.7342865,1182,244,1588401105.4747732,216.65692329406738,0.3175881836789303,0.6705979704856873,0.5875519514083862,0.6705979704856873,0.5875519514083862,True,0.0,0.46072834700000703,0.11717032,5
1588401105.7342865,1182,245,1588401105.7164292,216.65596961975098,0.2077392303654756,0.667182207107544,0.5775864124298096,0.667182207107544,0.5775864124298096,True,0.0,0.46072834700000703,0.11717032,5
1588401105.8348172,1183,245,1588401105.7164292,216.65596961975098,0.2077392303654756,0.6663802266120911,0.5787513256072998,0.6663802266120911,0.5787513256072998,True,0.0,0.46072834700000703,0.11717032,5
1588401105.9353485,1184,245,1588401105.7164292,216.65596961975098,0.2077392303654756,0.666056215763092,0.5797773003578186,0.666056215763092,0.5797773003578186,True,0.0,0.46072834700000703,0.11717032,5
1588401119.2724874,1312,275,1588401119.2741382,216.65692329406738,1.318171972198622,0.5895715355873108,0.325737327337265,0.5895715355873108,0.325737327337265,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.4065292,1313,275,1588401119.2741382,216.65692329406738,1.318171972198622,0.589685320854187,0.327776700258255,0.589685320854187,0.327776700258255,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.5405712,1314,275,1588401119.2741382,216.65692329406738,1.318171972198622,0.589243471622467,0.32876840233802795,0.589243471622467,0.32876840233802795,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.5405712,1314,276,1588401119.5074613,199.99098777771,0.2544131109988918,0.5907855629920961,0.31631046533584595,0.5907855629920961,0.31631046533584595,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.6411018,1315,276,1588401119.5074613,199.99098777771,0.2544131109988918,0.5896315574645996,0.31941959261894226,0.5896315574645996,0.31941959261894226,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.7416332,1316,276,1588401119.5074613,199.99098777771,0.2544131109988918,0.5887138247489929,0.32063624262809753,0.5887138247489929,0.32063624262809753,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.7416332,1316,277,1588401119.7324512,208.32300186157227,0.14584886034021874,0.5900931358337402,0.3163483440876007,0.5900931358337402,0.3163483440876007,True,300.0,0.523920888000021,0.0715613980000001,8
1588401119.8756752,1317,277,1588401119.7324512,208.32300186157227,0.14584886034021874,0.5902661681175232,0.31839868426322937,0.5902661681175232,0.31839868426322937,True,300.0,0.523920888000021,0.0715613980000001,8
1588401120.0097165,1318,278,1588401119.9574401,208.32395553588867,0.4662855696984123,0.593315064907074,0.3214270770549774,0.593315064907074,0.3214270770549774,True,300.0,0.523920888000021,0.0715613980000001,8
1588401120.1102474,1319,278,1588401119.9574401,208.32395553588867,0.4662855696984123,0.5927321910858154,0.3237563073635101,0.5927321910858154,0.3237563073635101,True,300.0,0.523920888000021,0.0715613980000001,8
1588401120.2107792,1320,278,1588401119.9574401,208.32395553588867,0.4662855696984123,0.5925672054290771,0.32577455043792725,0.5925672054290771,0.32577455043792725,True,300.0,0.523920888000021,0.0715613980000001,8
1588401120.2107792,1320,279,1588401120.1824305,208.32395553588867,0.7122562188874622,0.6004993319511414,0.33164122700691223,0.6004993319511414,0.33164122700691223,True,300.0,0.523920888000021,0.0715613980000001,8
1588401133.0787725,1419,315,1588401132.8318481,183.32505226135254,0.1860926766565736,0.6577092409133911,0.6880031228065491,0.6577092409133911,0.6880031228065491,True,30.0,0.49805165099998294,0.13197245800000698,11
1588401134.1511052,1426,317,1588401134.106789,216.65716171264648,0.3556212050509528,0.5681484341621399,0.7551382780075073,0.5681484341621399,0.7551382780075073,True,150.0,0.5075486399999679,0.0734605149999936,12
1588401142.8973188,1495,337,1588401142.6647289,208.32395553588867,0.2372980199692825,0.5050556659698486,0.5862085819244385,0.5050556659698486,0.5862085819244385,True,270.0,0.584623987000001,0.0733052260000022,14
1588401143.064871,1496,338,1588401143.00638,216.65716171264648,0.3734252394128886,0.513302743434906,0.717911958694458,0.513302743434906,0.717911958694458,True,270.0,0.584623987000001,0.0733052260000022,14
1588401143.198913,1497,338,1588401143.00638,216.65716171264648,0.3734252394128886,0.5126719474792479,0.7177354097366333,0.5126719474792479,0.7177354097366333,True,270.0,0.584623987000001,0.0733052260000022,14
1588401143.6345482,1500,339,1588401143.6230185,216.65692329406738,0.5284321753914198,0.3802790641784668,0.4521271884441376,0.3802790641784668,0.4521271884441376,True,270.0,0.584623987000001,0.0733052260000022,14
1588401143.8356109,1501,339,1588401143.6230185,216.65692329406738,0.5284321753914198,0.3811286985874176,0.4501735270023346,0.3811286985874176,0.4501735270023346,True,270.0,0.584623987000001,0.0733052260000022,14
1588401144.338267,1506,340,1588401144.3479853,199.99098777771,0.3743936587291116,0.5790189504623413,0.47418612241745,0.5790189504623413,0.47418612241745,True,270.0,0.584623987000001,0.0733052260000022,14
1588401153.3860753,1573,363,1588401153.3725705,191.65802001953125,0.4670931736856163,0.37495869398117065,0.6858947277069092,0.37495869398117065,0.6858947277069092,True,210.0,0.5697922690000179,0.0846415000000036,16
1588401153.4866061,1574,363,1588401153.3725705,191.65802001953125,0.4670931736856163,0.3743827044963837,0.6873639225959778,0.3743827044963837,0.6873639225959778,True,210.0,0.5697922690000179,0.0846415000000036,16
1588401153.6206472,1575,363,1588401153.3725705,191.65802001953125,0.4670931736856163,0.373419851064682,0.6886518597602844,0.373419851064682,0.6886518597602844,True,210.0,0.5697922690000179,0.0846415000000036,16
1588401153.6206472,1575,364,1588401153.622558,208.32419395446775,0.29690737931651023,0.3800895810127258,0.4684633016586304,0.3800895810127258,0.4684633016586304,True,210.0,0.5697922690000179,0.0846415000000036,16
