"TN","Hand_angle","Eye_angle","Avg_hand","Avg_eye","RT","Eye_time","Day"
37,-57.6841376393256,-38.6094375604474,-64.2697457775746,-17.8119861215557,0.660201744000013,0.603187799453735,4
38,-54.3076379573897,-0.925751389251968,NA,NA,0.454506442000003,0.368614196777344,4
39,-91.3914345721616,-84.1404476962638,NA,NA,0.624903378999996,0.469146251678467,4
40,-93.9257957603396,-68.5156183918106,NA,NA,0.465136167999994,0.368613958358765,4
41,-92.1184695832145,67.8849823938347,NA,NA,0.512767068000009,0.469145059585571,4
42,-60.5449231085256,-57.539353202533,NA,NA,0.603282084999975,0.536165952682495,4
43,-93.7627284170868,-88.4538084927077,NA,NA,0.511911925999996,0.368613958358765,4
44,104.302556385466,73.418600669279,NA,NA,0.544109840000033,0.502655982971191,4
45,-84.5383676658633,1.11388871518434,NA,NA,0.540809144999983,0.100531816482544,4
46,-95.828244282916,0,NA,NA,0.596371637999965,0,4
47,-88.5691191299428,-10.106951813577,NA,NA,0.625540256999969,0.603186845779419,4
48,-62.8686475995952,-7.86993669037555,NA,NA,0.459447174000019,0.368614912033081,4
49,-82.4214258572169,-38.7493609790955,-77.8676271669651,-21.0236621225844,0.49556344500003,0.402124881744385,4
50,-120.787416752007,72.3232992552564,NA,NA,0.477763267,0.335103988647461,4
51,-49.0091896535805,-45.5057823817709,NA,NA,0.658517169000021,0.536165714263916,4
52,-104.266985356376,95.8132392175523,NA,NA,0.574427552999992,0.301593065261841,4
53,-76.0982132288943,-73.3610641168943,NA,NA,0.585053446000003,0.435635089874268,4
54,-62.882532784559,-53.9758021927159,NA,NA,0.624430732999983,0.469144821166992,4
55,-86.566156825042,-69.867411960852,NA,NA,0.485435881000001,0.234573364257812,4
56,-49.0086327169191,-49.8445845401315,NA,NA,0.502172574999989,0.402125358581543,4
57,-94.6360861037598,161.713164405473,NA,NA,0.474162940999975,0.268082618713379,4
58,-89.6767884185553,-179.692878187852,NA,NA,0.571747749000025,0.435634851455688,4
59,-65.9112119917431,-81.6286753936402,NA,NA,0.536658007999904,0.402124881744385,4
60,-53.1468863149273,10.491911403658,NA,NA,0.515494154999971,0.301593065261841,4
61,-87.8522121852135,-73.9302513854016,-83.8940435376635,-26.0000062490848,0.565756871999952,0.502655982971191,4
62,-88.9933469834342,67.0541475291277,NA,NA,0.490966306999951,0.435635328292847,4
63,-85.4260159277057,-62.8275333422122,NA,NA,0.510439363999978,0.469146251678467,4
64,-95.3176222116484,78.8883527763617,NA,NA,0.486217273000051,0.368613958358765,4
65,-94.0537950088147,-98.042590731373,NA,NA,0.477152467000025,0.402125120162964,4
66,-75.1723855526133,31.4962534715301,NA,NA,0.642934742000023,0.301594018936157,4
67,-93.3274237974536,-107.576534135197,NA,NA,0.612491958999982,0.569676160812378,4
68,-79.8438845392216,-23.1176495526997,NA,NA,0.484134795999978,0.234571695327759,4
69,-60.7712076768391,-47.522394734843,NA,NA,0.549194701000033,0.469146013259888,4
70,-93.5197623027886,58.7870877963236,NA,NA,0.592537721999946,0.16755223274231,4
71,-60.4169241072733,-41.4128658774222,NA,NA,0.527719077000029,0.335103750228882,4
72,-92.0339421589556,-93.7960968032129,NA,NA,0.618549045000009,0.469145059585571,4
73,-61.7109456554367,-49.2004848250406,-82.2553115332631,-10.3413884012718,0.596185172000048,0.536165952682495,4
74,-67.2590521879336,161.917756790975,NA,NA,0.61131497599996,0.134040355682373,4
75,-106.584619723438,-103.484703045626,NA,NA,0.507272943000061,0.469145059585571,4
76,-62.070512837435,52.6516838678485,NA,NA,0.60101968500004,0.402125597000122,4
77,-91.1243058048698,84.4469813724576,NA,NA,0.519559735000058,0.301593780517578,4
78,-97.5813223827221,-49.6762557836671,NA,NA,0.489652040000038,0.402124881744385,4
79,-60.7864644977474,22.3202204560693,NA,NA,0.54349122800005,0,4
80,-73.7885783814141,0,NA,NA,0.589351483999877,0,4
81,-80.1260225288687,-106.415695933896,NA,NA,0.669980334000002,0,4
82,-86.2409787858079,-19.3438040072009,NA,NA,0.444884732000077,0.402124166488647,4
83,-94.0817929795089,-59.1942489108397,NA,NA,0.45241968499991,0.30159330368042,4
84,-105.709142633974,-58.1181107963407,NA,NA,0.534514795999996,0.502656221389771,4
85,-104.068733585923,-69.6604825281178,-85.5082422477381,-19.6359861536554,0.550742466999964,0.435634613037109,4
86,-104.95348534214,-31.4460874161055,NA,NA,0.551367396999979,0.502655982971191,4
87,-64.2354195802732,-17.7105500620149,NA,NA,0.510813344999974,0.368613958358765,4
88,-104.511737905861,-31.3051376682777,NA,NA,0.461484745999883,0.234573364257812,4
89,-68.3857513903165,81.7138196130411,NA,NA,0.429380699999854,0.335103988647461,4
90,-99.7769966783664,-97.1058718656172,NA,NA,0.514890231999914,0.469144821166992,4
91,-60.1262646029953,157.442711799723,NA,NA,0.538561654000148,0.134042024612427,4
92,-70.9215574442814,50.6237124593171,NA,NA,0.471676165999781,0,4
93,-107.286511230526,-96.3354559992332,NA,NA,0.536152141000116,0.201061725616455,4
94,-80.8793087564732,-5.2041516739328,NA,NA,0.442991560999985,0.335103988647461,4
95,-74.8774985071713,-88.0974379913939,NA,NA,0.650776362000101,0.536166191101074,4
96,-86.0756419485292,-88.5469025112528,NA,NA,0.654407818000038,0.636698007583618,4
97,-62.3045183492486,0,-82.3108600760743,-2.89092304105463,0.667831192999998,0,4
98,-105.389585890335,0,NA,NA,0.452233747999998,0,4
99,-71.19140253389,0,NA,NA,0.552414507999991,0,4
100,-59.8898548013158,0,NA,NA,0.512754321000003,0,4
101,-91.7789253102842,24.124870048205,NA,NA,0.460728347000007,0.435634851455688,4
102,-87.3964407250222,0,NA,NA,0.59926984800002,0,4
103,-97.3937439872456,0,NA,NA,0.51736839299997,0,4
104,-99.2251810648867,-3.86903197718806,NA,NA,0.523920888000021,0.469145774841309,4
105,-72.1578573020832,0,NA,NA,0.577665702000004,0,4
106,-89.5798700308407,0,NA,NA,0.442841662000021,0,4
107,-64.0027444504892,20.0078895758799,NA,NA,0.498051650999983,0,4
108,-87.4201964672502,-74.9548041395525,NA,NA,0.507548639999968,0,4
109,-95.7956173552868,0,-80.333587990029,-2.25521457127563,0.530777951000005,0,4
110,-61.8630830747191,176.669209492389,NA,NA,0.584623987000001,0.301594257354736,4
111,-96.9981272574871,0,NA,NA,0.438001766999989,0,4
112,-65.9227731384575,-16.9740567358648,NA,NA,0.569792269000018,0.536165952682495,4
113,-100.4023630557,0,NA,NA,0.529417644999981,0,4
