world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,target,RT,MT,event
1588400595.647813,1894,515,1588400595.4232368,208.32419395446775,0.7063488038115662,0.6667011976242065,0.5884988307952881,0.6667011976242065,0.5884988307952881,True,30.0,0.409440407000005,0.11458840000000199,24
1588400595.647813,1894,516,1588400595.6482265,216.65692329406738,0.07740195251066137,0.6720053553581238,0.578201949596405,0.6720053553581238,0.578201949596405,True,30.0,0.409440407000005,0.11458840000000199,24
1588400595.7483444,1895,516,1588400595.6482265,216.65692329406738,0.07740195251066137,0.6726492047309875,0.578889012336731,0.6726492047309875,0.578889012336731,True,30.0,0.409440407000005,0.11458840000000199,24
1588400595.9158962,1896,516,1588400595.6482265,216.65692329406738,0.07740195251066137,0.6730200052261353,0.5811492204666138,0.6730200052261353,0.5811492204666138,True,30.0,0.409440407000005,0.11458840000000199,24
1588400595.9158962,1896,517,1588400595.8732162,216.65692329406738,0.08805239702606388,0.6730389595031738,0.5787297487258911,0.6730389595031738,0.5787297487258911,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.0499372,1897,517,1588400595.8732162,216.65692329406738,0.08805239702606388,0.6731425523757935,0.579678475856781,0.6731425523757935,0.579678475856781,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.116958,1898,517,1588400595.8732162,216.65692329406738,0.08805239702606388,0.6725943684577942,0.5804924964904785,0.6725943684577942,0.5804924964904785,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.116958,1898,518,1588400596.1065392,216.65596961975098,0.13091022056620394,0.673058271408081,0.5819257497787476,0.673058271408081,0.5819257497787476,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.1839793,1899,518,1588400596.1065392,216.65596961975098,0.13091022056620394,0.6734852790832521,0.5821275115013123,0.6734852790832521,0.5821275115013123,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.28451,1900,518,1588400596.1065392,216.65596961975098,0.13091022056620394,0.6724530458450317,0.5842486619949341,0.6724530458450317,0.5842486619949341,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.28451,1900,519,1588400596.3315284,199.99098777771,0.07575602865941683,0.6731231808662415,0.5852875113487244,0.6731231808662415,0.5852875113487244,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.3850412,1901,519,1588400596.3315284,199.99098777771,0.07575602865941683,0.674038290977478,0.5872110724449158,0.674038290977478,0.5872110724449158,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.4855733,1902,519,1588400596.3315284,199.99098777771,0.07575602865941683,0.6746076345443726,0.5882920026779175,0.6746076345443726,0.5882920026779175,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.6196141,1903,520,1588400596.5648513,216.65692329406738,0.4529541254913919,0.6751850247383118,0.5866579413414001,0.6751850247383118,0.5866579413414001,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.787166,1904,520,1588400596.5648513,216.65692329406738,0.4529541254913919,0.6747311949729919,0.586262047290802,0.6747311949729919,0.586262047290802,True,30.0,0.409440407000005,0.11458840000000199,24
1588400596.8876972,1905,521,1588400596.9648333,208.32300186157227,0.21039534830405499,0.5119248628616333,0.5365418195724487,0.5119248628616333,0.5365418195724487,True,30.0,0.409440407000005,0.11458840000000199,24
1588400597.96003,1913,524,1588400597.8564582,216.65692329406738,0.15537798648625242,0.4963108003139496,0.5913988351821899,0.4963108003139496,0.5913988351821899,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.127582,1914,524,1588400597.8564582,216.65692329406738,0.15537798648625242,0.4973912537097931,0.5914015769958496,0.4973912537097931,0.5914015769958496,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.127582,1914,525,1588400598.081448,158.3261489868164,0.32923856312034405,0.4972861409187317,0.5878238081932068,0.4972861409187317,0.5878238081932068,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.261624,1915,525,1588400598.081448,158.3261489868164,0.32923856312034405,0.4990804791450501,0.5876957178115845,0.4990804791450501,0.5876957178115845,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.5297072,1917,526,1588400598.4480982,216.65596961975098,0.16350535931114468,0.6546100974082947,0.3921753764152527,0.6546100974082947,0.3921753764152527,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.6302385,1918,526,1588400598.4480982,216.65596961975098,0.16350535931114468,0.6534900069236755,0.39399993419647217,0.6534900069236755,0.39399993419647217,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.6302385,1918,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6632795929908752,0.399958074092865,0.6632795929908752,0.399958074092865,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.7307694,1919,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6643513441085815,0.3991564810276032,0.6643513441085815,0.3991564810276032,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.8313012,1920,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6662879586219788,0.4017092883586884,0.6662879586219788,0.4017092883586884,True,330.0,0.46519651899996006,0.102083141999998,25
1588400598.931832,1921,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6654883027076721,0.4044851958751679,0.6654883027076721,0.4044851958751679,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.0323632,1922,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6644765138626099,0.40590038895607,0.6644765138626099,0.40590038895607,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.0993845,1923,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6640309691429138,0.40709537267684937,0.6640309691429138,0.40709537267684937,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.1664052,1924,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6638239622116089,0.4081737399101257,0.6638239622116089,0.4081737399101257,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.2334251,1925,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6637468338012695,0.4081939160823822,0.6637468338012695,0.4081939160823822,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.3674672,1926,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6623952984809875,0.4104112684726715,0.6623952984809875,0.4104112684726715,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.5015092,1927,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6616531610488892,0.413383811712265,0.6616531610488892,0.413383811712265,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.6020405,1928,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6617908477783203,0.4152151346206665,0.6617908477783203,0.4152151346206665,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.7025714,1929,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6614924669265747,0.4160264730453491,0.6614924669265747,0.4160264730453491,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.7695925,1930,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6614465117454529,0.416140615940094,0.6614465117454529,0.416140615940094,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.8366132,1931,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6616681814193726,0.4165036380290985,0.6616681814193726,0.4165036380290985,True,330.0,0.46519651899996006,0.102083141999998,25
1588400599.9371445,1932,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6620615124702454,0.4160512983798981,0.6620615124702454,0.4160512983798981,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.0376751,1933,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.6618243455886841,0.4179577529430389,0.6618243455886841,0.4179577529430389,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.1382062,1934,527,1588400598.6730874,1466.5989875793455,0.5554563162204317,0.661708652973175,0.4188477694988251,0.661708652973175,0.4188477694988251,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.1382062,1934,528,1588400600.1730182,208.32395553588867,0.2313434546898312,0.6782314777374268,0.4208632707595825,0.6782314777374268,0.4208632707595825,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.2722485,1935,528,1588400600.1730182,208.32395553588867,0.2313434546898312,0.6789946556091309,0.4221374690532684,0.6789946556091309,0.4221374690532684,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.406289,1936,528,1588400600.1730182,208.32395553588867,0.2313434546898312,0.6784867644309998,0.4213304817676544,0.6784867644309998,0.4213304817676544,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.406289,1936,529,1588400600.398008,216.65716171264648,0.0966027692974791,0.6815544962882996,0.4259886741638184,0.6815544962882996,0.4259886741638184,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.5403314,1937,529,1588400600.398008,216.65716171264648,0.0966027692974791,0.681080162525177,0.4243831336498261,0.681080162525177,0.4243831336498261,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.6408622,1938,529,1588400600.398008,216.65716171264648,0.0966027692974791,0.6805459260940552,0.42411255836486816,0.6805459260940552,0.42411255836486816,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.6408622,1938,530,1588400600.6229982,191.65706634521484,0.2342312309472773,0.6825681924819946,0.4228903353214264,0.6825681924819946,0.4228903353214264,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.7413929,1939,530,1588400600.6229982,191.65706634521484,0.2342312309472773,0.6825583577156067,0.4240616261959076,0.6825583577156067,0.4240616261959076,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.8084142,1940,530,1588400600.6229982,191.65706634521484,0.2342312309472773,0.6820087432861328,0.4226270914077759,0.6820087432861328,0.4226270914077759,True,330.0,0.46519651899996006,0.102083141999998,25
1588400600.9759662,1941,531,1588400601.0563114,216.65716171264648,0.30166267895353993,0.5508029460906982,0.5938100218772888,0.5508029460906982,0.5938100218772888,True,330.0,0.46519651899996006,0.102083141999998,25
1588400602.215851,1952,535,1588400602.006267,216.65692329406738,0.24101965104782205,0.5442373752593994,0.5874196887016296,0.5442373752593994,0.5874196887016296,True,150.0,0.399437232999986,0.070537599000005,26
1588400602.215851,1952,536,1588400602.2312572,216.65692329406738,0.16663955338394698,0.542816698551178,0.5791343450546265,0.542816698551178,0.5791343450546265,True,150.0,0.399437232999986,0.070537599000005,26
1588400602.3163822,1953,536,1588400602.2312572,216.65692329406738,0.16663955338394698,0.5430876612663269,0.5806700587272644,0.5430876612663269,0.5806700587272644,True,150.0,0.399437232999986,0.070537599000005,26
1588400602.4169133,1954,536,1588400602.2312572,216.65692329406738,0.16663955338394698,0.5438363552093506,0.5828605890274048,0.5438363552093506,0.5828605890274048,True,150.0,0.399437232999986,0.070537599000005,26
1588400602.8860593,1959,537,1588400602.8395624,433.3140850067138,1.4297042285700143,0.3671056032180786,0.5975576043128967,0.3671056032180786,0.5975576043128967,True,150.0,0.399437232999986,0.070537599000005,26
1588400602.9530802,1960,537,1588400602.8395624,433.3140850067138,1.4297042285700143,0.3675102889537811,0.6027525067329407,0.3675102889537811,0.6027525067329407,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.0871212,1961,537,1588400602.8395624,433.3140850067138,1.4297042285700143,0.3641479015350342,0.6051690578460693,0.3641479015350342,0.6051690578460693,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.2211633,1962,537,1588400602.8395624,433.3140850067138,1.4297042285700143,0.3634373843669891,0.6042997241020203,0.3634373843669891,0.6042997241020203,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.2211633,1962,538,1588400603.2895422,208.32300186157227,0.5097933728064362,0.3754979372024536,0.6144278049468994,0.3754979372024536,0.6144278049468994,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.3887153,1963,538,1588400603.2895422,208.32300186157227,0.5097933728064362,0.3744209706783295,0.6147623062133789,0.3744209706783295,0.6147623062133789,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.4892461,1964,538,1588400603.2895422,208.32300186157227,0.5097933728064362,0.37515825033187866,0.6165736317634583,0.37515825033187866,0.6165736317634583,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.4892461,1964,539,1588400603.5145311,216.65716171264648,0.7873737699472589,0.3672185242176056,0.5969226956367493,0.3672185242176056,0.5969226956367493,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.5897772,1965,539,1588400603.5145311,216.65716171264648,0.7873737699472589,0.3667263984680176,0.5980497002601624,0.3667263984680176,0.5980497002601624,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.6567981,1966,539,1588400603.5145311,216.65716171264648,0.7873737699472589,0.36705628037452703,0.5973590016365051,0.36705628037452703,0.5973590016365051,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.7238193,1967,539,1588400603.5145311,216.65716171264648,0.7873737699472589,0.3666877746582031,0.5987740159034729,0.3666877746582031,0.5987740159034729,True,150.0,0.399437232999986,0.070537599000005,26
1588400603.7238193,1967,540,1588400603.7395213,216.65692329406738,0.09368846731041916,0.3626002967357636,0.5901055932044983,0.3626002967357636,0.5901055932044983,True,150.0,0.399437232999986,0.070537599000005,26
