"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist","hand","avg_hand"
"1",1,1,1,8.30174059827877,6.56593859340855,11.0174479390189,6.56593859340855,6.0300633643525,57.7028842180533,96.5659385934085,90,0,0,0.0761421090000027,0.517190970000001,44.452455308,3204.18353520187,111.305739105084,111.305739105084,3.01910201659072,0.484254540708358
"2",1,2,1,8.30174059827877,3.85524496471326,1.40265320252618,3.85524496471326,3.37650537171116,-32.4905635153402,3.85524496471326,0,0,0,0.116774622999998,0.495172771999989,1.10587963000003,3249.620722584,114.414568960043,114.414568960043,-0.328529850377751,NA
"3",1,3,1,8.30174059827877,-0.303902591119083,-4.57968465583807,-0.303902591119083,-1.21321103231392,10.3144065494242,149.696097408881,150,0,0,0.104992786000004,0.402724217000006,1.02661603000001,3154.18193636069,128.143177690357,128.143177690357,2.68601467375589,NA
"4",1,4,1,8.30174059827877,-10.8862827115134,-10.8862827115134,-10.8862827115134,-11.554839812332,23.3729072088487,-130.886282711513,240,0,0,0.108411988999997,0.480193834999994,2.16486783600002,4380.2828541007,123.944553393623,123.944553393623,3.1422970884782,NA
"5",1,5,1,8.30174059827877,11.2861887482343,11.2861887482343,11.2861887482343,10.0352283541205,41.1625942410149,-18.7138112517657,330,0,0,0.083949153000006,0.478032513000002,1.76941092700002,8272.18540407454,126.694230421169,126.694230421169,2.69787936981312,NA
"6",1,6,1,8.30174059827877,-8.45593324779048,-8.45593324779048,-8.45593324779048,-4.65297347294666,125.143450878973,-98.4559332477905,270,0,0,0.0673263509999913,0.423290196999986,1.77578597399997,7465.42786762197,111.053169786377,111.053169786377,-1.96519450657998,NA
"7",1,7,1,8.30174059827877,-11.6892525477948,-10.2019302684685,-11.6892525477948,-9.76636982529675,-9.52076064787857,168.310747452205,180,0,0,0.0961139290000119,0.449475037999974,1.34205706799999,4791.77446474108,130.904873024254,130.904873024254,-3.74895530883635,NA
"8",1,8,1,8.30174059827877,-6.02205066378842,2.69614560381153,-6.02205066378842,2.14683415719608,-2.73877983757516,23.9779493362116,30,0,0,0.0720795900000155,0.479799809000028,1.53489327400001,6287.63165925472,126.333423216469,126.333423216469,-3.83447110131092,NA
"9",1,9,1,8.30174059827877,-7.48666184659157,1.36235470755626,-7.48666184659157,-3.64624650795705,86.2471027406988,52.5133381534084,60,0,0,0.0936759390000077,0.492506109000018,1.65576576500006,4127.6361580511,100.937770610171,100.937770610171,6.44559084753032,NA
"10",1,10,1,8.30174059827877,-4.08200348748278,-5.82384604681567,-4.08200348748278,-2.46940414183246,-46.624646985919,-154.082003487483,210,0,0,0.0621590009999977,0.445822855999978,1.17209391000003,3999.79445149163,117.834190175569,117.834190175569,-0.677650108372046,NA
"11",1,11,1,8.30174059827877,-0.249168443261581,-0.249168443261581,-0.249168443261581,-1.25309316252691,1.10197159454488,119.750831556738,120,0,0,0.0631227380000041,0.492310765000013,1.47484336400001,4322.57791153605,112.571319227351,112.571319227351,-3.47604789057385,NA
"12",1,12,1,8.30174059827877,15.7300249816599,5.38870997719317,15.7300249816599,14.8537376087852,1.18548101423829,-44.2699750183401,300,0,0,0.0908216220000213,0.479568772999968,1.81393917499993,2290.29293096914,110.03750112672,110.03750112672,1.85101925838293,NA
"13",1,13,2,8.30174059827877,4.00983922931283,3.48054674526571,4.00983922931283,4.83325726617295,40.4422069419238,-25.9901607706872,330,0,0,0.0845105730000171,0.475576047000004,4.94373325300005,5106.24907050059,99.1394248845147,99.1394248845147,-4.57847014910835,-0.484122423242147
"14",1,14,2,8.30174059827877,-7.00129747698409,-7.06358582946248,-7.00129747698409,-7.23050063807711,-7.54500298512838,142.998702523016,150,0,0,0.0698660700000033,0.409059071999991,1.07209040300005,3904.92819812502,98.0880887908796,98.0880887908796,-4.01138021210912,NA
"15",1,15,2,8.30174059827877,-9.65359656589919,-8.31078888475645,-9.65359656589919,-8.50688978478047,155.371030291566,-99.6535965658992,270,0,0,0.114751067000014,0.433361312000017,1.89444715800005,2262.91486186217,96.0068773868007,96.0068773868007,-3.16285782468869,NA
"16",1,16,2,8.30174059827877,4.60937238865066,6.03920544367419,4.60937238865066,4.47496984659141,41.8000963659916,94.6093723886507,90,0,0,0.119232175999997,0.416600142000021,1.15554842,553.866666248808,95.1715656159441,95.1715656159441,1.06253581183283,NA
"17",1,17,2,8.30174059827877,5.14424144219323,7.41415540170072,5.14424144219323,5.58429827619221,104.559271927239,125.144241442193,120,0,0,0.116276567,0.46337885500003,1.55241735700001,2317.91757050765,97.9872582338817,97.9872582338817,1.91736199488096,NA
"18",1,18,2,8.30174059827877,14.3452351356602,9.65186656283493,14.3452351356602,12.1425786459074,67.0259242717772,-45.6547648643398,300,0,0,0.086264534999998,0.44331525299998,1.20722500800004,4751.30990853883,101.365107694715,101.365107694715,0.466229412383234,NA
"19",1,19,2,8.30174059827877,-17.9063175271742,-9.43316608081109,-17.9063175271742,-15.0246657577331,32.6320133274913,42.0936824728258,60,0,0,0.0736799869999913,0.488836778000035,1.50731959000018,7413.51734321215,126.060630263925,126.060630263925,-3.97406483305231,NA
"20",1,20,2,8.30174059827877,-14.7227894132893,-15.6964884649581,-14.7227894132893,-11.6972471557818,-113.425102635852,-134.722789413289,240,0,0,0.0695658060000142,0.464358452999988,1.08112162900008,8411.06290715179,128.891074341126,128.891074341126,-0.6942096132977,NA
"21",1,21,2,8.30174059827877,-1.30227753701106,-1.30227753701106,-1.30227753701106,-1.13303042246207,52.1745712465946,-1.30227753701106,0,0,0,0.0975697679999996,0.425363766000089,1.59764438800005,4178.59640479875,107.528024272085,107.528024272085,-5.48605235210207,NA
"22",1,22,2,8.30174059827877,3.91323164449688,3.91323164449688,3.91323164449688,-2.28049819850992,-11.6088305588205,-146.086768355503,210,0,0,0.0499455069999897,0.38871788499992,1.2833623030001,8965.93891253374,140.759808561598,140.759808561598,7.31758502360761,NA
"23",1,23,2,8.30174059827877,-7.39396815631406,-8.48950613407848,-7.39396815631406,-8.03476864420753,16.5293114725661,172.606031843686,180,0,0,0.0629983440000217,0.512567717000053,1.68029328899999,2455.64425629372,104.921714680103,104.921714680103,0.546329082644394,NA
"24",1,24,2,8.30174059827877,2.59994501762594,2.59994501762594,2.59994501762594,0.705026792617623,3.37679708924799,32.5999450176259,30,0,0,0.0612624389999894,0.466299872999969,1.46183300999994,9154.24619116366,129.892092307285,129.892092307285,4.78752458010344,NA
"25",1,25,3,8.30174059827877,10.4689001577164,10.4689001577164,10.4689001577164,13.0325557019149,11.1627493617338,-19.5310998422836,330,0,0,0.101003391999996,0.451466060000001,1.80148079199992,6121.35602601046,112.318870550825,112.318870550825,1.88059077929522,-0.000132117466210983
"26",1,26,3,8.30174059827877,-1.66455172652175,-1.66455172652175,-1.66455172652175,-3.58842619002812,30.7147738616147,148.335448273478,150,0,0,0.0703634309999757,0.382418270999949,1.29113524500013,3821.36126437269,91.3449319544644,91.3449319544644,1.32536553835322,NA
"27",1,27,3,8.30174059827877,-16.4037787085999,-16.4037787085999,-16.4037787085999,-16.8308104164238,-22.1346550340462,43.5962212914001,60,0,0,0.0723124109999844,0.404945081999955,2.42481579399984,8012.65814515177,161.790636888772,161.790636888772,-2.47152601447801,NA
"28",1,28,3,8.30174059827877,-0.534801251605728,-0.534801251605728,-0.534801251605728,-2.2308335948499,45.056914868853,89.4651987483943,90,0,0,0.0592924409999966,0.441505234000005,1.56317998599988,8493.44683007763,110.773828643661,110.773828643661,-4.08163782842356,NA
"29",1,29,3,8.30174059827877,-3.14063304127002,-3.14063304127002,-3.14063304127002,-3.00669784777168,59.3927173464811,26.85936695873,30,0,0,0.0938417220000076,0.460818191999977,1.84468507300008,3497.59134588007,119.879201853505,119.879201853505,-0.95305347879252,NA
"30",1,30,3,8.30174059827877,4.78556534300517,3.4920601206676,4.78556534300517,3.79203165075241,-5.76811309685553,124.785565343005,120,0,0,0.103580904000012,0.345631751999974,1.27191903700012,2289.68766823789,117.420657208749,117.420657208749,1.5586858956929,NA
"31",1,31,3,8.30174059827877,9.99835701757083,16.7790157874159,9.99835701757083,9.96718341144863,67.0736070457963,9.99835701757083,0,0,0,0.118996952000003,0.461156487999972,2.03735245100012,2449.22100706222,99.7712105116616,99.7712105116616,5.81458220247982,NA
"32",1,32,3,8.30174059827877,-10.0442882943463,-9.64331651268424,-10.0442882943463,-6.54719283742406,-15.3778582129058,-160.044288294346,210,0,0,0.0597827630000154,0.488847507000003,1.68882058999998,8758.21733365605,132.598479739205,132.598479739205,-6.63993491523557,NA
"33",1,33,3,8.30174059827877,-4.7376710127665,-4.7376710127665,-4.7376710127665,0.40302637967585,11.1130763574973,175.262328987234,180,0,0,0.0555713249999883,0.461267456999991,1.36687623500003,5567.92096205245,106.572988619227,106.572988619227,3.20262622619195,NA
"34",1,34,3,8.30174059827877,11.5617570525108,11.5617570525108,11.5617570525108,12.2597968591908,-29.0342365709292,-48.4382429474892,300,0,0,0.107102966000014,0.434014235000006,1.44259286599998,6117.62054671908,94.4660215692926,94.4660215692926,-2.31724867076617,NA
"35",1,35,3,8.30174059827877,-16.4766672751721,-15.7969316065643,-16.4766672751721,-15.3268764915528,-9.93873749934875,-136.476667275172,240,0,0,0.0621315849999746,0.469830774999963,1.19672502899985,6316.45798048092,135.050057560334,135.050057560334,-2.4480874751805,NA
"36",1,36,3,8.30174059827877,-1.36268640994183,-1.36268640994183,-1.36268640994183,NA,NA,-91.3626864099418,270,0,0,0.104707491000028,0.436394915999898,1.42963128000002,2301.55099347494,NA,110.689178346061,5.12805233126867,NA
"37",1,37,4,8.30174059827877,-6.90345738479678,-8.22111711500975,-6.90345738479678,-7.1752784759731,-86.1135211657574,173.096542615203,180,0,75,0.0893891659999966,0.475213043000011,42.002425789,4915.6284192264,109.203188263716,109.203188263716,1.03683985416167,-68.5784728694565
"38",1,38,4,8.30174059827877,-63.4678791743324,-62.6075164867839,-172.231983905318,NA,-5.04879896493436,-33.4678791743324,30,0,75,0.120771171000001,0.458098766999989,1.113896364,3818.2850467177,NA,78.3590220039167,-61.2802996118549,NA
"39",1,39,4,8.30174059827877,-78.9527318519605,-71.0583806904763,-78.9527318519605,-77.0848852369461,-72.9373029147397,131.04726814804,210,0,75,0.0835911879999998,0.595422383000013,1.48063730699998,3724.62755463362,97.5816667973985,97.5816667973985,-75.5483784728498,NA
"40",1,40,4,8.30174059827877,-89.2105100888752,-89.2105100888752,-89.2105100888752,-89.5957806376675,-177.920432251926,30.7894899111248,120,0,75,0.0761345179999964,0.459048564999968,1.01937237200001,6452.21459848444,97.4691620537228,97.4691620537228,-92.4373895361875,NA
"41",1,41,4,8.30174059827877,-87.8658010181539,-125.923394277438,-87.8658010181539,NA,-61.4419009352765,-117.865801018154,330,0,75,0.157107375999999,0.528156531000015,1.24681820899997,521.781064404541,NA,78.4743428960585,-96.4541103965751,NA
"42",1,42,4,8.30174059827877,-76.3416037045868,-76.3416037045868,-76.3416037045868,-73.2963046521897,-142.063299327228,-166.341603704587,270,0,75,0.0843030300000009,0.557910163999956,1.277767164,3826.32088711228,105.287233549955,105.287233549955,-69.8508649633763,NA
"43",1,43,4,8.30174059827877,-86.5146213925088,-102.539740277209,-102.539740277209,-86.096111890515,-157.848454021224,63.4853786074912,150,0,75,0.115036536999995,0.572567152000019,1.20955286399999,6158.3105973315,88.3029051779719,88.3029051779719,-83.5247041276338,NA
"44",1,44,4,8.30174059827877,-72.6678501329038,-75.1569166358852,-72.6678501329038,NA,168.449391569599,167.332149867096,240,0,75,0.116741993999995,0.592003453000018,1.184123262,759.878890238389,NA,76.6571094647099,-58.6392703329122,NA
