SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-6.90345738479678,-8.22111711500975,-6.90345738479678,-7.1752784759731,-86.1135211657574,173.096542615203,180,0,75,0.0893891659999966,0.475213043000011,42.002425789,4915.6284192264,109.203188263716,109.203188263716
1,2,1,8.30174059827877,-63.4678791743324,-62.6075164867839,-172.231983905318,NaN,-5.04879896493436,-33.4678791743324,30,0,75,0.120771171000001,0.458098766999989,1.113896364,3818.2850467177,NaN,78.3590220039167
1,3,1,8.30174059827877,-78.9527318519605,-71.0583806904763,-78.9527318519605,-77.0848852369461,-72.9373029147397,131.04726814804,210,0,75,0.0835911879999998,0.595422383000013,1.48063730699998,3724.62755463362,97.5816667973985,97.5816667973985
1,4,1,8.30174059827877,-89.2105100888752,-89.2105100888752,-89.2105100888752,-89.5957806376675,-177.920432251926,30.7894899111248,120,0,75,0.0761345179999964,0.459048564999968,1.01937237200001,6452.21459848444,97.4691620537228,97.4691620537228
1,5,1,8.30174059827877,-87.8658010181539,-125.923394277438,-87.8658010181539,NaN,-61.4419009352765,-117.865801018154,330,0,75,0.157107375999999,0.528156531000015,1.24681820899997,521.781064404541,NaN,78.4743428960585
1,6,2,8.30174059827877,-76.3416037045868,-76.3416037045868,-76.3416037045868,-73.2963046521897,-142.063299327228,-166.341603704587,270,0,75,0.0843030300000009,0.557910163999956,1.277767164,3826.32088711228,105.287233549955,105.287233549955
1,7,2,8.30174059827877,-86.5146213925088,-102.539740277209,-102.539740277209,-86.096111890515,-157.848454021224,63.4853786074912,150,0,75,0.115036536999995,0.572567152000019,1.20955286399999,6158.3105973315,88.3029051779719,88.3029051779719
1,8,2,8.30174059827877,-72.6678501329038,-75.1569166358852,-72.6678501329038,NaN,168.449391569599,167.332149867096,240,0,75,0.116741993999995,0.592003453000018,1.184123262,759.878890238389,NaN,76.6571094647099
1,9,2,8.30174059827877,-69.2936830951042,-69.2936830951042,-69.2936830951042,NaN,56.5543818085029,20.7063169048958,90,0,75,0.121121074999991,0.439309952000016,1.97880216200002,2196.16988680922,NaN,102.224523166608
1,10,2,8.30174059827877,-74.082408529932,-91.0133059464529,-74.082408529932,-74.7078111174559,-135.726332725199,-134.082408529932,300,0,75,0.124978275000004,0.521907468000009,1.09154502400003,2906.93874967702,105.892678731583,105.892678731583
1,11,3,8.30174059827877,-74.7344558581716,-73.8364710764256,-74.7344558581716,-74.1508590142276,-12.1038472794475,-74.7344558581716,0,0,75,0.117859253999995,0.551761713999966,1.06085456000001,1206.04179051087,84.1850375016277,84.1850375016277
1,12,3,8.30174059827877,-60.455584941978,-63.2195028334394,-60.455584941978,NaN,-56.2308765029909,-0.45558494197796,60,0,75,0.147671090000017,0.522996094999982,1.55877510700002,2216.05608420157,NaN,76.7591909939496
1,13,3,8.30174059827877,-76.8842959467984,-76.8842959467984,-76.8842959467984,-76.3198666163984,98.1537310524187,-136.884295946798,300,0,75,0.0922866629999959,0.499035205999988,0.989643620999985,5116.10919178206,114.815372463837,114.815372463837
1,14,3,8.30174059827877,-67.9575476255202,-62.8837492852502,-67.9575476255202,-64.8297603872837,-11.33557712858,-67.9575476255202,0,0,75,0.0764522200000073,0.544670389000018,1.04014913700001,4223.65576983848,89.4977881355613,89.4977881355613
1,15,3,8.30174059827877,-100.880732704643,-82.9221626410983,-100.880732704643,NaN,113.837329071959,139.119267295357,240,0,75,0.0975314540000056,0.652281346999985,1.47611499499995,4642.68292879496,NaN,84.1792490950072
1,16,4,8.30174059827877,-71.8779968385676,-70.8264884979222,-71.8779968385676,-71.9730900805786,-91.8549083351671,-101.877996838568,330,0,75,0.0353082160000042,0.499071941000011,1.28850614299996,4984.44594383721,113.148706287416,113.148706287416
1,17,4,8.30174059827877,-57.905340300531,-36.0644088219968,-57.905340300531,-52.8359888431733,-21.2951602173995,122.094659699469,180,0,75,0.0777413280000019,0.612885173999985,1.02118921799996,1744.37813190302,92.6973974806562,92.6973974806562
1,18,4,8.30174059827877,-74.9666749903801,-69.5110194856006,-74.9666749903801,NaN,85.4454064965488,135.03332500962,210,0,75,0.107396749000003,0.544121297000046,1.56088205000003,308.226840592928,NaN,79.733126753291
1,19,4,8.30174059827877,-66.6673146328396,-66.3633501728909,-66.6673146328396,-66.2321717809152,-125.824839930749,23.3326853671604,90,0,75,0.106115911999993,0.596442079999989,1.32417866799997,3111.8925505478,92.0202394358336,92.0202394358336
1,20,4,8.30174059827877,-76.7282965218909,-78.3073358806624,-76.7282965218909,-75.4419181166635,-124.764793120024,-166.728296521891,270,0,75,0.0886355199999826,0.603817370999991,1.78510590200003,3048.45250628121,105.398664182613,105.398664182613
1,21,5,8.30174059827877,-107.238797607473,-96.4171272449212,-107.238797607473,-101.768449631998,10.388531763559,42.7612023925271,150,0,75,0.121287515000006,0.544974979999949,1.24042260599998,1783.10630096953,86.4468502318261,86.4468502318261
1,22,5,8.30174059827877,-79.7786547762036,-67.1848547817083,-79.7786547762036,NaN,71.8046217589593,40.2213452237964,120,0,75,0.104846430000009,0.556466820999958,0.97426135799995,999.90945305403,NaN,79.5704262598505
1,23,5,8.30174059827877,-78.8414943109347,-90.0631022252558,-78.8414943109347,NaN,-101.812471265652,-48.8414943109347,30,0,75,0.125278797000021,0.587426893999975,1.17994817899989,748.763628958123,NaN,67.1711642903919
1,24,5,8.30174059827877,-72.8491534380294,-77.9881341195308,-72.8491534380294,NaN,-52.6352537550173,-12.8491534380294,60,0,75,0.135603760000009,0.562619887999944,1.41509659899992,1590.96210603953,NaN,77.4293807929965
1,25,5,8.30174059827877,-73.3969706237805,-70.5180246551593,-73.3969706237805,NaN,-89.0440436703478,106.603029376219,180,0,75,0.109170841000036,0.575702133999982,1.009761306,1741.59677340224,NaN,68.7917611695219
1,26,6,8.30174059827877,-61.6890609647431,-67.0075087047757,-61.6890609647431,-62.9355186299909,-65.811966389232,-61.6890609647431,0,0,75,0.0956132469999886,0.585666925000027,0.968899296000018,1620.74565868611,87.6538053623563,87.6538053623563
1,27,6,8.30174059827877,-79.1324759649126,-75.119266646041,-79.1324759649126,NaN,41.3384541386424,-49.1324759649126,30,0,75,0.135948009999993,0.513403285999971,1.46608891300008,1207.53909270717,NaN,65.9657650085726
1,28,6,8.30174059827877,-86.9747252273019,-86.9747252273019,-86.9747252273019,-86.0305635599095,103.067690222691,-116.974725227302,330,0,75,0.0693856950000225,0.541842796000054,1.13341606700001,2031.90600676171,80.6091302900382,80.6091302900382
1,29,6,8.30174059827877,-87.1951697382794,-78.8907396704319,-87.1951697382794,-80.2939276082875,174.936823420181,32.8048302617206,120,0,75,0.107155067000008,0.471114444000023,1.11384134000005,4283.22789089761,101.615193384505,101.615193384505
1,30,6,8.30174059827877,-76.5381530009358,-81.5432513929915,-76.5381530009358,NaN,97.2382064051935,163.461846999064,240,0,75,0.103870539000042,0.642763560000049,0.978329142999883,1907.03659911935,NaN,70.2600600843646
1,31,7,8.30174059827877,-80.5047290490889,-51.0217942846461,-80.5047290490889,-75.7036554331678,95.9353386386356,129.495270950911,210,0,75,0.106982273,0.582794105999881,1.03818836300013,2900.67256499127,82.1873260348862,82.1873260348862
1,32,7,8.30174059827877,-78.3015584525702,-74.8397647526803,-78.3015584525702,-74.4198781469863,-114.333149534155,11.6984415474298,90,0,75,0.120217592999978,0.421858300000054,1.14515809199992,4497.87178684928,97.633314908757,97.633314908757
1,33,7,8.30174059827877,-73.7540874900073,-73.7540874900073,-73.7540874900073,-63.4808627849775,-11.8975926105801,-163.754087490007,270,0,75,0.0704218910000236,0.56855407599997,1.16312481399999,6233.89449027472,119.746093932878,119.746093932878
