SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-81.4317319202411,-72.4639870827007,-81.4317319202411,-76.6759922980976,-32.0882832771295,-81.4317319202411,0,0,75,0.0973233120000003,0.505292933000014,45.443594591,4069.86761826378,101.478492548528,101.478492548528
1,2,1,8.30174059827877,-76.8801526075321,-76.8801526075321,-76.8801526075321,-77.9297559952007,-121.608120690628,103.119847392468,180,0,75,0.0617234329999974,0.577061523999994,1.513963011,5485.37684763049,86.9967099566785,86.9967099566785
1,3,1,8.30174059827877,-86.7410853202877,-89.8050755465493,-86.7410853202877,NaN,136.286128604938,33.2589146797123,120,0,75,0.106289597,0.546432750000001,1.13541132800001,2139.99508110146,NaN,71.2784259638382
1,4,1,8.30174059827877,-96.0221980072189,-100.83434821229,-96.0221980072189,-95.6886335941041,-103.166193505009,53.9778019927811,150,0,75,0.122220386999999,0.516446920000014,0.966773764999999,1711.32406407788,90.9051107089144,90.9051107089144
1,5,1,8.30174059827877,-82.0314540652433,-94.9101976191796,-94.9101976191796,NaN,-92.8307339505863,7.96854593475672,90,0,75,0.112247192999988,0.590714496999965,2.50043551500001,5770.82822155011,NaN,71.8672196597088
1,6,2,8.30174059827877,-82.1419511434982,-10.1060764330342,-10.1060764330342,NaN,-29.23610153907,127.858048856502,210,0,75,0.121238930999993,0.59941187299998,0.969030583000034,5773.04630287352,NaN,78.9176041138264
1,7,2,8.30174059827877,-88.7963806679837,-88.4287319936767,-88.7963806679837,-86.486755447972,-144.841486682583,151.203619332016,240,0,75,0.0791330119999998,0.591556400000002,1.69246821000003,3078.92327827267,82.7796315582905,82.7796315582905
1,8,2,8.30174059827877,-86.6871926738459,-87.0286166161688,-86.6871926738459,-85.7001187604596,-80.8227499164801,-116.687192673846,330,0,75,0.104204395000025,0.522308040999917,1.162322691,1842.6767506463,81.3257556437081,81.3257556437081
1,9,2,8.30174059827877,-66.2633376878194,-68.055151433067,-66.2633376878194,NaN,30.8812075487458,-6.26333768781937,60,0,75,0.140706461999997,0.496985957000035,1.38688124700002,882.780699463056,NaN,63.4239508048477
1,10,2,8.30174059827877,-87.605722344298,-81.2106028165849,-87.605722344298,-80.3335953406014,-176.260713399894,-147.605722344298,300,0,75,0.0942533869999949,0.523836213999985,1.458588968,3725.18376841482,92.281052201168,92.281052201168
1,11,3,8.30174059827877,-56.659062923286,-56.5711174051075,-56.659062923286,-56.5711174051075,-87.7437568754813,-146.659062923286,270,0,75,0.133264717000003,0.545131544999975,1.23972817599996,1839.17606692716,92.1733526463566,92.1733526463566
1,12,3,8.30174059827877,-54.5140127599871,-54.038589755841,-48.821308794433,NaN,48.2756800021823,-24.5140127599871,30,0,75,0.0883760930000079,0.472663222999998,1.50421758299998,8716.84271398358,NaN,71.4125000868731
