SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-5.46844289312233,-9.55550199657168,168.600745946605,-4.28767903432294,-143.343019289722,174.531557106878,180,0,75,0.102480710999998,0.506375263999985,44.198778688,5479.26229646504,110.48943806325,110.48943806325
1,2,1,8.30174059827877,-43.618071364149,129.940213584525,129.940213584525,-43.6667937170332,-25.6259847936111,-13.618071364149,30,0,75,0.111428113999999,0.47070914799999,1.34191625299999,11264.1403151672,98.7397105931218,98.7397105931218
1,3,1,8.30174059827877,-84.5753385542234,5.08789461633694,-84.5753385542234,NaN,NaN,125.424661445777,210,0,75,0.0673923600000066,0.61584328899999,1.020322984,2919.12827958804,NaN,76.8991616074591
1,4,1,8.30174059827877,-67.9798981811397,-69.6109650064225,-67.9798981811397,-69.1159277032746,-89.2694537345483,52.0201018188603,120,0,75,0.117065347999997,0.447787395000006,0.859726001999988,4887.23232399871,142.665297196851,142.665297196851
1,5,1,8.30174059827877,-76.5934472299634,-81.7548678939741,-76.5934472299634,-76.8307582244485,-94.0319172539221,-106.593447229963,330,0,75,0.0736881799999978,0.558898395,1.04462293800001,2117.82612294224,101.7618148144,101.7618148144
1,6,2,8.30174059827877,-72.9202082896988,-68.243365531962,-72.9202082896988,NaN,148.112226660964,-162.920208289699,270,0,75,0.0774065850000056,0.588246582000053,1.12339269499998,5649.83574696378,NaN,119.568155520704
1,7,2,8.30174059827877,-87.2549268797045,-87.2549268797045,-87.2549268797045,NaN,-20.3217276921584,62.7450731202955,150,0,75,0.070054116999998,0.535034462999974,1.32516900199998,5327.15638229508,NaN,102.661590291328
1,8,2,8.30174059827877,-58.3567011796777,-72.8074917634071,-58.3567011796777,-55.0026607234467,-62.2347540431576,-178.356701179678,240,0,75,0.0658315159999887,0.69531496599997,1.65936353100001,3285.77879810877,107.215174144884,107.215174144884
1,9,2,8.30174059827877,-68.2071660582899,-155.784642512096,-155.784642512096,-68.9225503581093,-139.777695107053,21.7928339417101,90,0,75,0.100375975999995,0.486496982000034,1.634459143,9903.69360205138,94.7471784103344,94.7471784103344
1,10,2,8.30174059827877,-75.5587497988568,-77.7641137009089,-75.5587497988568,-73.0724926607226,29.2897758560673,-135.558749798857,300,0,75,0.0658087709999933,0.548868007999971,1.39100516000003,5029.04030072535,119.430567180939,119.430567180939
