SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,5.80726988462578,34.0035707922783,5.80726988462578,6.34403901443977,-0.527477984853533,-24.1927301153742,330,0,0,0.0653776340000007,0.72430291200002,45.400262946,8741.79441028018,122.065688667486,122.065688667486
1,2,1,8.30174059827877,4.42834592466325,4.42834592466326,4.42834592466326,2.82929841378611,-30.3306397398915,34.4283459246633,30,0,0,0.0817644909999942,0.440088183000007,1.68801996299998,10804.6841757759,146.442206841885,146.442206841885
1,3,1,8.30174059827877,-4.36204108403012,24.898813158325,-4.36204108403012,-5.70855151876066,13.5754678829666,175.63795891597,180,0,0,0.083690236999999,0.409292928000006,1.22539499000001,8845.88113878776,132.815241971851,176.156455163435
1,4,1,8.30174059827877,-5.46528404373453,-11.4785985612016,-5.46528404373453,-4.26067182750796,-15.4185778527464,-155.465284043734,210,0,0,0.0956592920000006,0.468136132000005,2.761878694,4332.37040945424,164.571172146735,164.571172146735
1,5,1,8.30174059827877,-11.3193593873385,-13.6662593624685,-11.3193593873385,-14.1411531530206,-6.12886686099699,-131.319359387339,240,0,0,0.0585648869999886,0.496310751999985,2.89822220500002,5353.71706607443,134.393768583636,134.393768583636
1,6,2,8.30174059827877,-0.850916156420894,-2.11242053956867,-0.850916156420894,-2.67821858198143,64.3105880876362,89.1490838435791,90,0,0,0.0781085949999891,0.445034329999942,1.73817444599995,4361.57568998258,99.5090648864507,99.5090648864507
1,7,2,8.30174059827877,3.60831654907373,3.60831654907373,3.60831654907373,-2.15389226600249,-1.74995686511704,123.608316549074,120,0,0,0.0967218349999968,0.451141698999976,2.36490158000001,4099.99825302074,104.341186454378,104.341186454378
1,8,2,8.30174059827877,-3.2828903081022,-0.336377108479383,-3.2828903081022,-2.65673506279506,17.9444014377525,-93.2828903081022,270,0,0,0.0763793690000085,0.543832304999981,1.48170833300001,5482.07832478814,105.513627564684,105.513627564684
1,9,2,8.30174059827877,16.1081194956652,16.3688078933749,16.1081194956652,17.44685207187,17.4914067772318,-43.8918805043348,300,0,0,0.0948147350000141,0.543776111,1.77266390799998,1406.49629710119,83.7081873389178,83.7081873389178
1,10,2,8.30174059827877,-0.995817556450263,1.62822138848361,-0.995817556450263,-0.281242363833031,-89.5278791936916,-0.995817556450263,0,0,0,0.101228036000009,0.502521181999995,1.31648226999997,2109.54168972069,87.206079366575,87.206079366575
1,11,3,8.30174059827877,-7.18465220649975,-3.20130497812865,-72.8093233601583,-6.26135006984892,0.587500605232798,52.8153477935003,60,0,0,0.103832685,0.444945051000005,1.16722078099997,10795.8025127876,98.1728632455493,98.1728632455493
1,12,3,8.30174059827877,1.7564808125735,0.851162853799707,1.7564808125735,-0.245853784614013,13.4401604667078,151.756480812573,150,0,0,0.0783528630000063,0.472251212999979,1.460836715,2413.96932129522,98.9909372580293,98.9909372580293
1,13,3,8.30174059827877,-6.43098520168026,-6.43098520168026,-6.43098520168026,-4.93219941555326,-2.5471032487141,53.5690147983197,60,0,0,0.117796668999986,0.380108507999992,1.33128942000002,5675.09602740918,132.188060150163,132.188060150163
1,14,3,8.30174059827877,11.2166206864057,8.60553322685359,11.2166206864057,10.2604545870017,42.8850173357017,-18.7833793135943,330,0,0,0.0738509150000084,0.45057236300002,1.51688290500003,5984.86015638577,119.923068076381,119.923068076381
1,15,3,8.30174059827877,6.30428973686199,-2.34734542728748,6.30428973686199,-1.51470003627676,-32.4130801577508,156.304289736862,150,0,0,0.0710038959999935,0.368809944000006,1.53487744400002,6994.83639997041,118.85674144724,118.85674144724
1,16,4,8.30174059827877,15.2754953595221,39.0710019417959,119.741884777652,NaN,12.5704373301879,15.2754953595221,0,0,0,0.182912612999999,0.51576858300001,1.93809144800001,1338.38820260402,NaN,60.1195353699261
1,17,4,8.30174059827877,-5.25343334501068,-5.25343334501068,-5.25343334501068,-7.23899897598415,-10.5160415238447,174.746566654989,180,0,0,0.0762237790000029,0.468839413999987,1.23816205700001,7977.47498804054,114.337681392129,114.337681392129
1,18,4,8.30174059827877,5.823058382952,-12.6678651048615,5.82305838295203,6.01361499207184,-19.9163373949155,125.823058382952,120,0,0,0.0957740629999932,0.450899281999995,1.50934103700003,4389.25278415037,97.6335353736268,97.6335353736268
1,19,4,8.30174059827877,1.19221837824107,1.19221837824106,1.19221837824106,2.01803521167379,-14.9053643639964,31.1922183782411,30,0,0,0.0711911680000128,0.391310367000017,1.35965701299997,8670.88895475974,123.755539700925,123.755539700925
1,20,4,8.30174059827877,-3.69999633961095,-1.65518926727185,-3.69999633961095,-2.56965446440245,13.1325238066635,-93.699996339611,270,0,0,0.107374840000034,0.449353973000001,2.09756820799996,1574.86675726662,110.798585189022,110.798585189022
1,21,5,8.30174059827877,-1.90526270202928,-3.15967723691084,-1.90526270202928,-3.12504694511605,85.3094371018003,88.0947372979707,90,0,0,0.0601256799999987,0.413788313000026,1.63432685800012,6410.07323777724,110.841190832139,110.841190832139
1,22,5,8.30174059827877,-8.61337931474657,-9.46906743169887,-8.61337931474657,-8.75593930833384,30.1844141917991,-128.613379314747,240,0,0,0.0619799720000174,0.494833734999986,1.73070282600003,5396.75248721384,137.544635329101,137.544635329101
1,23,5,8.30174059827877,-4.46410685135015,-4.46410685135015,-4.46410685135015,-3.79961170436548,-28.1268279736639,-154.46410685135,210,0,0,0.0856440099999816,0.462812166999981,1.40849918099997,8255.5630540978,127.414680869424,127.414680869424
1,24,5,8.30174059827877,29.1568240051358,26.7207731916724,104.537155545775,NaN,98.1540125950394,-30.8431759948642,300,0,0,0.138952820999975,0.483771818000037,1.76810434000009,11730.2500259733,NaN,77.2108991671117
