TN,Time,x_norm,y_norm,RT,Target
1,0.0,0.01966822147369396,0.156532824039459,-0.660201744000013,180
1,0.001,0.019657089901174804,0.15653584720261615,-0.659201744000013,180
1,0.002,0.019645958328655646,0.15653887036577327,-0.658201744000013,180
1,0.003,0.019634826756136488,0.15654189352893041,-0.657201744000013,180
1,0.004,0.019623695183617333,0.15654491669208756,-0.656201744000013,180
1,0.005,0.01961256361109818,0.15654793985524468,-0.655201744000013,180
1,0.006,0.01960143203857902,0.15655096301840182,-0.654201744000013,180
1,0.007,0.019590300466059862,0.15655398618155897,-0.653201744000013,180
1,0.008,0.019579168893540708,0.15655700934471609,-0.652201744000013,180
1,0.009000000000000001,0.01956803732102155,0.15656003250787323,-0.651201744000013,180
1,0.01,0.019556905748502395,0.15656305567103035,-0.650201744000013,180
1,0.011,0.019545774175983237,0.1565660788341875,-0.649201744000013,180
1,0.012,0.019534642603464082,0.15656910199734464,-0.648201744000013,180
1,0.013000000000000001,0.019523511030944928,0.15657212516050176,-0.647201744000013,180
1,0.014,0.01951237945842577,0.1565751483236589,-0.646201744000013,180
1,0.015,0.01950124788590661,0.15657817148681605,-0.645201744000013,180
1,0.016,0.019490116313387457,0.15658119464997317,-0.644201744000013,180
1,0.017,0.0194789847408683,0.1565842178131303,-0.643201744000013,180
1,0.018000000000000002,0.019467853168349144,0.15658724097628746,-0.642201744000013,180
1,0.019,0.019456721595829986,0.15659026413944457,-0.641201744000013,180
1,0.02,0.01944559002331083,0.15659328730260172,-0.640201744000013,180
1,0.021,0.019434458450791673,0.15659631046575886,-0.639201744000013,180
1,0.022,0.01942332687827252,0.15659933362891598,-0.638201744000013,180
1,0.023,0.01941219530575336,0.15660235679207313,-0.637201744000013,180
1,0.024,0.019401063733234206,0.15660537995523027,-0.636201744000013,180
1,0.025,0.01938993216071505,0.1566084031183874,-0.635201744000013,180
1,0.026000000000000002,0.019378800588195893,0.15661142628154454,-0.634201744000013,180
1,0.027,0.019367669015676735,0.15661444944470165,-0.633201744000013,180
1,0.028,0.01935653744315758,0.1566174726078588,-0.6322017440000129,180
1,0.029,0.019345405870638425,0.15662049577101594,-0.6312017440000129,180
1,0.03,0.019334274298119267,0.15662351893417306,-0.6302017440000129,180
1,0.031,0.01932314272560011,0.1566265420973302,-0.6292017440000129,180
1,0.032,0.019312011153080955,0.15662956526048735,-0.6282017440000129,180
1,0.033,0.0193008795805618,0.15663258842364447,-0.6272017440000129,180
1,0.034,0.019289748008042642,0.15663561158680162,-0.6262017440000129,180
1,0.035,0.019278616435523484,0.15663863474995876,-0.6252017440000129,180
1,0.036000000000000004,0.01926748486300433,0.15664165791311588,-0.6242017440000129,180
1,0.037,0.019256353290485174,0.15664468107627302,-0.6232017440000129,180
1,0.038,0.019245221717966016,0.15664770423943017,-0.6222017440000129,180
1,0.039,0.019234090145446858,0.1566507274025873,-0.6212017440000129,180
1,0.04,0.019222958572927704,0.15665375056574443,-0.6202017440000129,180
1,0.041,0.01921182700040855,0.15665677372890158,-0.6192017440000129,180
1,0.042,0.01920069542788939,0.1566597968920587,-0.6182017440000129,180
1,0.043000000000000003,0.019189563855370233,0.15666282005521584,-0.6172017440000129,180
1,0.044,0.019178432282851078,0.15666584321837296,-0.6162017440000129,180
1,0.045,0.019167300710331923,0.1566688663815301,-0.6152017440000129,180
1,0.046,0.019156169137812765,0.15667188954468725,-0.6142017440000129,180
1,0.047,0.019145037565293607,0.15667491270784437,-0.6132017440000129,180
1,0.048,0.019133905992774453,0.1566779358710015,-0.6122017440000129,180
1,0.049,0.019122774420255298,0.15668095903415866,-0.6112017440000129,180
1,0.05,0.01911164284773614,0.15668398219731577,-0.6102017440000129,180
1,0.051000000000000004,0.01910051127521698,0.15668700536047292,-0.6092017440000129,180
1,0.052000000000000005,0.019089379702697827,0.15669002852363006,-0.6082017440000129,180
1,0.053,0.019078248130178672,0.15669305168678718,-0.6072017440000129,180
1,0.054,0.019067116557659514,0.15669607484994433,-0.6062017440000129,180
1,0.055,0.019055984985140356,0.15669909801310147,-0.6052017440000129,180
1,0.056,0.0190448534126212,0.1567021211762586,-0.6042017440000129,180
1,0.057,0.019033721840102047,0.15670514433941574,-0.6032017440000129,180
1,0.058,0.01902259026758289,0.15670816750257288,-0.6022017440000129,180
1,0.059000000000000004,0.01901145869506373,0.15671119066573,-0.6012017440000129,180
1,0.06,0.019000327122544576,0.15671421382888714,-0.6002017440000129,180
1,0.061,0.01898919555002542,0.15671723699204426,-0.599201744000013,180
1,0.062,0.018978063977506263,0.1567202601552014,-0.5982017440000129,180
