TN,Time,x_norm,y_norm,RT,Target
6,0.0,0.07831668853759799,0.06721258163452093,-0.6032820849999749,270
6,0.001,0.07831235209511721,0.06721687272044581,-0.6022820849999749,270
6,0.002,0.07830801565263644,0.0672211638063707,-0.6012820849999749,270
6,0.003,0.07830367921015566,0.06722545489229559,-0.6002820849999749,270
6,0.004,0.07829934276767489,0.06722974597822047,-0.5992820849999749,270
6,0.005,0.07829500632519411,0.06723403706414537,-0.5982820849999749,270
6,0.006,0.07829066988271334,0.06723832815007025,-0.5972820849999749,270
6,0.007,0.07828633344023256,0.06724261923599513,-0.5962820849999749,270
6,0.008,0.07828199699775179,0.06724691032192003,-0.5952820849999749,270
6,0.009000000000000001,0.07827766055527101,0.06725120140784491,-0.5942820849999749,270
6,0.01,0.07827332411279023,0.06725549249376979,-0.5932820849999749,270
6,0.011,0.07826898767030946,0.06725978357969468,-0.5922820849999749,270
6,0.012,0.07826465122782868,0.06726407466561957,-0.5912820849999749,270
6,0.013000000000000001,0.07826031478534791,0.06726836575154445,-0.5902820849999749,270
6,0.014,0.07825597834286713,0.06727265683746934,-0.5892820849999749,270
6,0.015,0.07825164190038636,0.06727694792339423,-0.5882820849999749,270
6,0.016,0.07824730545790558,0.06728123900931911,-0.5872820849999749,270
6,0.017,0.0782429690154248,0.067285530095244,-0.5862820849999749,270
6,0.018000000000000002,0.07823863257294403,0.06728982118116889,-0.5852820849999749,270
6,0.019,0.07823429613046325,0.06729411226709378,-0.5842820849999749,270
6,0.02,0.07822995968798248,0.06729840335301866,-0.5832820849999749,270
6,0.021,0.0782256232455017,0.06730269443894354,-0.5822820849999749,270
6,0.022,0.07822128680302093,0.06730698552486844,-0.5812820849999749,270
6,0.023,0.07821695036054015,0.06731127661079332,-0.5802820849999749,270
6,0.024,0.07821261391805938,0.0673155676967182,-0.5792820849999749,270
6,0.025,0.0782082774755786,0.0673198587826431,-0.5782820849999749,270
6,0.026000000000000002,0.07820394103309782,0.06732414986856798,-0.5772820849999749,270
6,0.027,0.07819960459061705,0.06732844095449286,-0.5762820849999749,270
6,0.028,0.07819526814813627,0.06733273204041776,-0.5752820849999749,270
6,0.029,0.0781909317056555,0.06733702312634264,-0.5742820849999749,270
6,0.03,0.07818659526317472,0.06734131421226752,-0.5732820849999749,270
6,0.031,0.07818225882069395,0.06734560529819242,-0.5722820849999749,270
6,0.032,0.07817792237821317,0.0673498963841173,-0.5712820849999749,270
6,0.033,0.0781735859357324,0.06735418747004218,-0.5702820849999749,270
6,0.034,0.07816924949325162,0.06735847855596708,-0.5692820849999749,270
6,0.035,0.07816491305077083,0.06736276964189196,-0.5682820849999749,270
6,0.036000000000000004,0.07816057660829007,0.06736706072781684,-0.5672820849999749,270
6,0.037,0.07815624016580928,0.06737135181374174,-0.5662820849999749,270
6,0.038,0.07815190372332852,0.06737564289966662,-0.5652820849999749,270
6,0.039,0.07814756728084774,0.0673799339855915,-0.5642820849999749,270
6,0.04,0.07814323083836697,0.0673842250715164,-0.5632820849999749,270
6,0.041,0.07813889439588619,0.06738851615744128,-0.5622820849999749,270
6,0.042,0.07813455795340542,0.06739280724336616,-0.5612820849999749,270
6,0.043000000000000003,0.07813022151092464,0.06739709832929106,-0.5602820849999749,270
6,0.044,0.07812588506844385,0.06740138941521594,-0.5592820849999749,270
6,0.045,0.07812154862596309,0.06740568050114082,-0.5582820849999749,270
6,0.046,0.0781172121834823,0.06740997158706571,-0.5572820849999749,270
6,0.047,0.07811287574100154,0.0674142626729906,-0.5562820849999749,270
