TN,Time,x_norm,y_norm,RT,Target
13,0.0,0.032389640808104914,0.10130882263183605,-0.49556344500003,300
13,0.001,0.03238633183111894,0.10132641813622825,-0.49456344500003,300
13,0.002,0.03238302285413296,0.10134401364062046,-0.49356344500003,300
13,0.003,0.03237971387714699,0.10136160914501266,-0.49256344500003,300
13,0.004,0.03237640490016102,0.10137920464940486,-0.49156344500003,300
13,0.005,0.03237309592317505,0.10139680015379707,-0.49056344500003,300
13,0.006,0.03236978694618907,0.10141439565818927,-0.48956344500003,300
13,0.007,0.0323664779692031,0.10143199116258146,-0.48856344500003,300
13,0.008,0.032363168992217126,0.10144958666697367,-0.48756344500003,300
13,0.009000000000000001,0.032359860015231154,0.10146718217136587,-0.48656344500003,300
13,0.01,0.032356551038245175,0.10148477767575807,-0.48556344500003,300
13,0.011,0.0323532420612592,0.10150237318015028,-0.48456344500003,300
13,0.012,0.03234993308427323,0.10151996868454248,-0.48356344500003,300
13,0.013000000000000001,0.03234662410728726,0.10153756418893468,-0.48256344500003,300
13,0.014,0.03234331513030128,0.10155515969332689,-0.48156344500003,300
13,0.015,0.03234000615331531,0.10157275519771909,-0.48056344500003,300
13,0.016,0.03233669717632934,0.1015903507021113,-0.47956344500003,300
13,0.017,0.032333388199343366,0.1016079462065035,-0.47856344500003,300
13,0.018000000000000002,0.03233007922235739,0.1016255417108957,-0.47756344500003,300
13,0.019,0.032326770245371415,0.10164313721528791,-0.47656344500003,300
13,0.02,0.032323461268385444,0.1016607327196801,-0.47556344500003,300
13,0.021,0.03232015229139947,0.1016783282240723,-0.47456344500003,300
13,0.022,0.03231684331441349,0.1016959237284645,-0.47356344500003,300
13,0.023,0.03231353433742752,0.10171351923285671,-0.47256344500003,300
13,0.024,0.03231022536044155,0.10173111473724891,-0.47156344500003,300
13,0.025,0.03230691638345557,0.10174871024164112,-0.47056344500003,300
13,0.026000000000000002,0.0323036074064696,0.10176630574603332,-0.46956344500003,300
13,0.027,0.03230029842948363,0.10178390125042552,-0.46856344500003,300
13,0.028,0.032296989452497656,0.10180149675481773,-0.46756344500003,300
13,0.029,0.03229368047551168,0.10181909225920993,-0.46656344500003,300
13,0.03,0.032290371498525705,0.10183668776360214,-0.46556344500003,300
13,0.031,0.03228706252153973,0.10185428326799434,-0.46456344500003,300
13,0.032,0.03228375354455376,0.10187187877238654,-0.46356344500003,300
13,0.033,0.03228044456756778,0.10188947427677873,-0.46256344500003,300
13,0.034,0.03227713559058181,0.10190706978117094,-0.46156344500003,300
13,0.035,0.03227382661359584,0.10192466528556314,-0.46056344500003,300
13,0.036000000000000004,0.03227051763660987,0.10194226078995534,-0.45956344500003,300
13,0.037,0.03226720865962389,0.10195985629434755,-0.45856344500003005,300
13,0.038,0.03226389968263792,0.10197745179873975,-0.45756344500003004,300
13,0.039,0.032260590705651945,0.10199504730313196,-0.45656344500003004,300
13,0.04,0.032257281728665974,0.10201264280752416,-0.45556344500003004,300
13,0.041,0.032253972751679995,0.10203023831191636,-0.45456344500003004,300
13,0.042,0.03225066377469402,0.10204783381630857,-0.45356344500003004,300
13,0.043000000000000003,0.03224735479770805,0.10206542932070077,-0.45256344500003004,300
13,0.044,0.03224404582072207,0.10208302482509297,-0.45156344500003004,300
13,0.045,0.0322407368437361,0.10210062032948516,-0.45056344500003004,300
13,0.046,0.03223742786675013,0.10211821583387737,-0.44956344500003004,300
13,0.047,0.03223411888976416,0.10213581133826957,-0.44856344500003004,300
13,0.048,0.03223080991277818,0.10215340684266178,-0.44756344500003004,300
13,0.049,0.03222750093579221,0.10217100234705398,-0.44656344500003003,300
13,0.05,0.032224191958806235,0.10218859785144618,-0.44556344500003003,300
13,0.051000000000000004,0.03222088298182026,0.10220619335583839,-0.44456344500003003,300
13,0.052000000000000005,0.032217574004834285,0.10222378886023059,-0.44356344500003003,300
13,0.053,0.03221426502784831,0.1022413843646228,-0.44256344500003003,300
13,0.054,0.03221095605086234,0.102258979869015,-0.44156344500003003,300
13,0.055,0.03220764707387637,0.1022765753734072,-0.44056344500003003,300
13,0.056,0.03220433809689039,0.1022941708777994,-0.43956344500003003,300
13,0.057,0.03220102911990442,0.10231176638219161,-0.43856344500003,300
13,0.058,0.03219772014291845,0.10232936188658381,-0.43756344500003,300
13,0.059000000000000004,0.032194411165932475,0.102346957390976,-0.43656344500003,300
13,0.06,0.0321911021889465,0.10236455289536821,-0.43556344500003,300
13,0.061,0.032187793211960525,0.10238214839976041,-0.43456344500003,300
13,0.062,0.03218448423497455,0.10239974390415262,-0.43356344500003,300
13,0.063,0.03218117525798858,0.10241733940854482,-0.43256344500003,300
13,0.064,0.0321778662810026,0.10243493491293702,-0.43156344500003,300
13,0.065,0.03217455730401663,0.10245253041732923,-0.43056344500003,300
13,0.066,0.03217124832703066,0.10247012592172143,-0.42956344500003,300
13,0.067,0.03216793935004468,0.10248772142611363,-0.42856344500003,300
13,0.068,0.03216463037305871,0.10250531693050584,-0.42756344500003,300
13,0.069,0.03216132139607274,0.10252291243489804,-0.42656344500003,300
13,0.07,0.032158012419086765,0.10254050793929025,-0.42556344500003,300
13,0.07100000000000001,0.032154703442100786,0.10255810344368244,-0.42456344500003,300
13,0.07200000000000001,0.032151394465114815,0.10257569894807464,-0.42356344500003,300
13,0.073,0.03214808548812884,0.10259329445246684,-0.42256344500003,300
13,0.074,0.03214477651114287,0.10261088995685905,-0.42156344500003,300
13,0.075,0.03214146753415689,0.10262848546125125,-0.42056344500003,300
13,0.076,0.03213815855717092,0.10264608096564345,-0.41956344500003,300
13,0.077,0.03213484958018495,0.10266367647003566,-0.41856344500003,300
13,0.078,0.03213154060319898,0.10268127197442786,-0.41756344500003,300
13,0.079,0.032128231626213,0.10269886747882007,-0.41656344500003,300
13,0.08,0.032124922649227027,0.10271646298321227,-0.41556344500003,300
13,0.081,0.032121613672241055,0.10273405848760447,-0.41456344500003,300
13,0.082,0.03211830469525508,0.10275165399199668,-0.41356344500003,300
13,0.083,0.032114995718269104,0.10276924949638888,-0.41256344500003,300
13,0.084,0.03211168674128313,0.10278684500078107,-0.41156344500003,300
13,0.085,0.03210837776429716,0.10280444050517328,-0.41056344500003,300
