SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-7.758452016175,-13.4750155458354,-7.758452016175,NaN,33.3576043717447,-37.758452016175,330,0,0,0.0655138320000006,1.23148016200002,42.638433859,2380.95551987295,NaN,72.8757468523574
1,2,1,8.30174059827877,1.10209785324712,5.38394987069215,1.10209785324711,1.41765126536771,20.0586070982298,31.1020978532471,30,0,0,0.0599608460000027,0.526315284000013,1.03626206399997,7618.66988950022,134.300223882235,134.300223882235
1,3,1,8.30174059827877,2.53610584832256,2.53610584832256,2.53610584832256,2.88985839464021,0.762428892483968,-177.463894151677,180,0,0,0.0739187730000026,0.501147661999994,1.17834484300001,6002.93024625536,91.6481035918159,91.6481035918159
1,4,1,8.30174059827877,-0.212271757148073,-0.881308038974225,-0.212271757148073,-0.859599494480449,-16.8321506498572,-150.212271757148,210,0,0,0.0728663470000015,0.493165457000011,1.26936366600004,2962.44030350971,104.681156218925,104.681156218925
1,5,1,8.30174059827877,-7.65055105632558,-7.65055105632558,-7.65055105632558,-5.55689545800732,-2.68812941809699,-127.650551056326,240,0,0,0.0833934959999993,0.494763512999995,1.19796131,8991.37902037431,120.072101473907,120.072101473907
1,6,2,8.30174059827877,0.332890059495696,66.8921771162924,66.8921771162924,-0.114574305640758,59.9692733567899,90.3328900594957,90,0,0,0.109834827,0.495128983999976,2.84306127299995,11430.2659200131,90.5437418223924,90.5437418223924
1,7,2,8.30174059827877,6.93801334562123,10.3274029842853,6.93801334562123,8.20110757551945,25.7824311177225,126.938013345621,120,0,0,0.0810292110000006,0.641064233999998,1.70077898400001,1925.80971457903,80.6997820663661,80.6997820663661
1,8,2,8.30174059827877,-2.56686236813471,0.0393826306022902,25.764682466818,-2.56686236813471,26.001569010199,-92.5668623681347,270,0,0,0.10514341999999,0.50500968099999,1.354958454,-2.45390137897346,110.798343003271,110.798343003271
1,9,2,8.30174059827877,18.9982609380743,14.423559246414,18.9982609380743,19.8739772406113,13.505104905162,-41.0017390619257,300,0,0,0.10823931500002,0.480384077000011,1.54667857199999,3067.83928546656,92.0799453315494,92.0799453315494
1,10,2,8.30174059827877,-2.94155069417327,-3.04527302816629,-146.89208065842,NaN,36.6018907130347,-2.94155069417327,0,0,0,0.112093462999979,0.509649367000009,1.35652397999998,42.0509096013761,NaN,79.875458262737
1,11,3,8.30174059827877,-9.73108912972104,-10.3989122154155,-9.73108912972104,-10.9337491233323,29.7273504899862,50.268910870279,60,0,0,0.105903334000004,0.443776402999987,0.976514705999975,10556.5382666703,121.96650781046,121.96650781046
1,12,3,8.30174059827877,2.21460057342003,4.1778655226824,2.21460057342003,0.637673833052332,41.3703743435163,152.21460057342,150,0,0,0.107818086000009,0.470637037999992,1.15078883800003,2980.91705517108,84.4803300209748,84.4803300209748
1,13,3,8.30174059827877,-4.26356589102948,-4.26356589102948,-4.26356589102948,-10.6258226365205,3.10867830432492,55.7364341089705,60,0,0,0.0705990669999892,0.431583452999988,1.19623031400002,14094.8703091868,145.840702163766,145.840702163766
1,14,3,8.30174059827877,9.85034142779926,-121.525796389926,-121.525796389926,NaN,-7.62351804986236,-20.1496585722008,330,0,0,0.113864018000001,0.494654548999989,1.39917771399995,11724.6870902744,NaN,70.9485029427621
1,15,3,8.30174059827877,0.4193542179151,0.0498673837536785,-161.799077997742,NaN,-113.107833484715,150.419354217915,150,0,0,0.118409411000016,0.473380669999983,1.02753204699994,222.87710529042,NaN,66.3179854164708
1,16,4,8.30174059827877,6.17228951235944,13.95495208686,47.066245648313,NaN,136.136602506151,6.17228951235944,0,0,0,0.135423236000008,0.457254449000033,1.42560246599999,199.732871868501,NaN,79.4943658008212
1,17,4,8.30174059827877,-4.55202981705949,-12.2472033391878,-4.55202981705949,NaN,164.34366792421,175.447970182941,180,0,0,0.114679396999989,0.508370190000022,1.28784307399992,632.810477104695,NaN,75.3032689659664
1,18,4,8.30174059827877,13.0108433732129,15.2084611420271,19.6500673350276,NaN,37.2882129183843,133.010843373213,120,0,0,0.0974363610000069,0.473591699999986,1.06129607699997,-25.2865208949408,NaN,75.8727966588153
1,19,4,8.30174059827877,-2.17892363173305,-0.855301018471796,-2.17892363173305,-1.11292326686208,-11.1154833023398,27.821076368267,30,0,0,0.121024745999989,0.486609131999998,1.28637243099999,4475.28407958754,107.670455581391,107.670455581391
1,20,4,8.30174059827877,-8.65025641127795,-8.65025641127795,-8.65025641127795,-7.80043240700655,-12.2585466026574,-98.6502564112779,270,0,0,0.0946300859999951,0.521958404999992,1.41370561100003,4114.15162062983,111.720946707517,111.720946707517
1,21,5,8.30174059827877,2.77025666561127,2.77025666561127,2.77025666561127,1.64416110774226,4.9312837425513,92.7702566656113,90,0,0,0.073227208999981,0.450472521999984,1.90529991600002,5285.07931402351,87.4610112175652,87.4610112175652
1,22,5,8.30174059827877,-13.1818338009706,-13.1818338009706,-13.1818338009706,-7.93350831245272,19.0528895232944,-133.181833800971,240,0,0,0.0815337839999586,0.489955315000003,1.82253781100005,10529.6805976224,140.336891488296,140.336891488296
1,23,5,8.30174059827877,10.8542634514716,6.7928614716335,10.8542634514716,11.5485280895855,-27.4241427215211,-139.145736548528,210,0,0,0.104796779000026,0.476863979999933,1.42756807000012,2642.53054363307,110.234799262026,110.234799262026
