SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-87.2197163074219,-87.2197163074219,-87.2197163074219,NaN,18.7526858393146,-117.219716307422,330,0,75,0.0776328779999957,0.846048701000015,42.996598675,1297.27837786648,NaN,96.8508471905437
1,2,1,8.30174059827877,-75.3013957291599,-76.2708316485963,-75.3013957291599,-76.2708316485963,-117.45228777901,44.6986042708401,120,0,75,0.0911909080000015,0.489173298000019,0.969595376000008,4217.37297116999,85.4185283467824,106.308232381188
1,3,1,8.30174059827877,-76.2389271902085,-68.947704099407,-76.2389271902085,-70.3654156130353,-58.5358356131504,-166.238927190208,270,0,75,0.0864240630000026,0.578445297999984,1.24456847100002,3868.01533065719,113.033533049964,113.033533049964
1,4,1,8.30174059827877,-78.653388727051,-77.2128778718303,-178.149905570129,NaN,157.295206645842,161.346611272949,240,0,75,0.156822114999997,0.658403972999977,1.60023102200002,281.898330161821,NaN,66.3037091858239
1,5,1,8.30174059827877,-98.8347025725351,-97.3353952463819,-98.8347025725351,-97.3353952463819,-66.2176642310453,-98.8347025725351,0,0,75,0.0439810850000057,0.618233450000012,1.123828243,4597.40776641989,88.2570373016795,88.2570373016795
1,6,2,8.30174059827877,-96.6554182502933,115.379028223463,115.379028223463,-96.1325046623437,-119.206301033852,53.3445817497067,150,0,75,0.102455172000006,0.499405295999978,1.79049051799993,5993.33395427637,93.1651356347882,93.1651356347882
1,7,2,8.30174059827877,-88.4767578817168,-37.1260618682744,4.43564653589422,NaN,4.43564653589422,1.52324211828321,90,0,75,0.10751368599999,0.675521809999992,1.14989846300007,199.19502317046,NaN,68.0312942718518
1,8,2,8.30174059827877,-90.0425153847146,-93.1616248245603,-70.490720202796,NaN,74.8974726185073,-30.0425153847146,60,0,75,0.166057190000004,0.568394968999982,0.949511048000019,188.471114640944,NaN,65.6356117464467
1,9,2,8.30174059827877,-84.5887166937742,-62.2283314997035,-62.2283314997035,NaN,-51.6520873015257,95.4112833062258,180,0,75,0.0933170370000056,0.581224071999983,1.14787977300001,7239.19165109225,NaN,73.1059460953155
1,10,2,8.30174059827877,-71.2113316858679,-68.3869563973218,-71.2113316858679,NaN,-28.8357904978432,138.788668314132,210,0,75,0.0943815670000134,0.651391042000071,0.940110517999997,937.584917605653,NaN,64.7703519187975
1,11,3,8.30174059827877,-69.4428269887358,-76.4936974636899,-69.4428269887358,NaN,-120.841049346168,-39.4428269887358,30,0,75,0.109687556000011,0.538043795000007,1.16982438700001,602.073957925042,NaN,66.6911943483976
1,12,3,8.30174059827877,-83.2576572599792,-74.1381550864735,-83.2576572599792,NaN,-73.1745047853368,-143.257657259979,300,0,75,0.140458804999994,0.59864861500003,0.995470524000027,642.353679159763,NaN,72.6939422330297
1,13,3,8.30174059827877,-67.6447392848567,-65.8346022279772,-67.6447392848567,NaN,5.06930568098966,22.3552607151433,90,0,75,0.110773984000005,0.553680651000022,1.14898735500002,653.773867423965,NaN,68.1407125245282
1,14,3,8.30174059827877,-64.1024569869924,-62.6933649910762,-64.1024569869924,-62.6302330653313,114.417905325738,-154.102456986992,270,0,75,0.0670806069999941,0.591349865000012,1.57503004500003,2661.61644183204,82.7297036021634,82.7297036021634
1,15,3,8.30174059827877,-78.8380036040482,-74.6340599264752,80.2109784236143,NaN,132.049152514977,131.161996395952,210,0,75,0.132678202000008,0.609677388999984,1.36956498000001,407.042109135842,NaN,63.062437824762
1,16,4,8.30174059827877,-90.8036792937767,-90.0838611114872,-90.8036792937767,NaN,118.063015218167,29.1963207062233,120,0,75,0.062879652999996,0.491245932999988,1.01684982800003,2151.22606401387,NaN,72.4207064443803
