SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist
1,1,1,8.30174059827877,-0.0114810006802628,27.6381311709269,-0.0114810006802628,-3.09816689376095,-3.87845140912442,89.9885189993197,90,0,0,0.062263951999995,0.499398111000012,47.129177087,2197.36484681554,110.851895774735,110.851895774735
1,2,1,8.30174059827877,5.77419583988447,5.1346811863612,5.77419583988447,5.91907171029175,-1.66243358554471,5.77419583988447,0,0,0,0.113514887000001,0.467652931000003,2.17700584399997,521.189842669654,90.4398586827197,90.4398586827197
1,3,1,8.30174059827877,-2.56592123288456,-2.56592123288456,-2.56592123288456,-5.46754325907446,-0.503519165320768,147.434078767115,150,0,0,0.0835930900000008,0.470964657000017,1.35603094099999,4416.92588232421,108.968985982056,108.968985982056
1,4,1,8.30174059827877,-16.4310254053679,-16.4310254053679,-16.4310254053679,-13.7283249210372,-5.63806570313125,-136.431025405368,240,0,0,0.0307709659999986,0.480137965000011,1.83185761500003,10828.2301766087,131.409428980724,131.409428980724
1,5,1,8.30174059827877,0.812406222459856,0.812406222459856,0.812406222459856,1.78360623076185,-11.0795386800415,-29.1875937775401,330,0,0,0.0668808309999918,0.472780946,2.15289843700002,5442.72856062592,94.7716686353453,94.7716686353453
1,6,2,8.30174059827877,-6.98899063436431,-4.86728048605573,-6.98899063436431,-4.62157601715023,0.323117082249382,-96.9889906343643,270,0,0,0.0788274939999809,0.43915905599998,1.35725384800003,5032.37469416261,107.164161829375,107.164161829375
1,7,2,8.30174059827877,0.263577844411429,0.92383491832004,0.263577844411429,0.856063135803197,-1.18984149203311,-179.736422155589,180,0,0,0.0618693690000072,0.457280862000005,1.87068218600005,4324.08841118491,138.297788884799,138.297788884799
1,8,2,8.30174059827877,-2.8160161996307,-2.8160161996307,-2.8160161996307,-2.95484919283558,-28.4066886425861,27.1839838003693,30,0,0,0.099518952000011,0.451564879999992,1.70575664799993,5815.19259447737,112.26958466246,112.26958466246
1,9,2,8.30174059827877,-4.3392851287658,-5.93908735876857,-4.33928512876579,-7.68959022045639,-3.00404026593418,55.6607148712342,60,0,0,0.0752081239999995,0.453500443999971,1.35238296799996,6609.07789305694,139.877456546516,139.877456546516
1,10,2,8.30174059827877,-2.72077483024276,-0.654635152383435,-2.72077483024276,-0.333520763179081,-9.30927444747442,-152.720774830243,210,0,0,0.0680896470000079,0.394502800999987,1.40380673800003,8376.45193952846,137.125889224409,137.125889224409
1,11,3,8.30174059827877,19.8798859582899,28.9557900686754,19.8798859582899,18.38126081584,28.9557900686754,139.87988595829,120,0,0,0.0906043410000024,0.38611768100003,1.77332706099995,3851.28197646353,94.3518068291828,94.3518068291828
1,12,3,8.30174059827877,11.95195436937,7.36312042718146,-115.607556136648,13.1592320646352,10.2175318046076,-48.04804563063,300,0,0,0.105519542999986,0.424611072000005,1.65513529600003,5267.24268628237,98.2270124485106,98.2270124485106
1,13,3,8.30174059827877,0.468499717617533,-2.35353639896817,-142.23449497235,NaN,78.7100419471136,-29.5315002823825,330,0,0,0.144240424999992,0.452775634999981,1.28895353499989,1268.11899121897,NaN,65.95228072453
1,14,3,8.30174059827877,1.84626548889636,0.406404855808773,1.84626548889636,0.487545616851065,41.6146808387196,151.846265488896,150,0,0,0.0625937870000115,0.44531258100001,1.27841666099998,2085.61355297042,94.6920011896682,94.6920011896682
1,15,3,8.30174059827877,-4.28624475944628,-9.29198061748718,-9.29198061748718,-2.64129882637678,22.3014326857381,-94.2862447594463,270,0,0,0.108246847000004,0.401345874999976,1.660174192,6931.31399046504,95.0699950265734,95.0699950265734
1,16,4,8.30174059827877,0.726629887217058,-0.329484313960236,0.726629887217058,0.111154794552348,81.0642669920542,90.7266298872171,90,0,0,0.0695745740000007,0.431321141999987,1.51013314800005,3329.1535558336,91.1004244658903,91.1004244658903
1,17,4,8.30174059827877,5.91977380011147,7.04191547646464,5.91977380011147,6.4720127424962,-38.1899831808366,125.919773800111,120,0,0,0.101990614000016,0.437598323999993,1.10923584400003,2400.2255792152,87.2940424828993,87.2940424828993
1,18,4,8.30174059827877,8.07849007787087,2.90673856027132,8.07849007787087,8.12878826256355,2.38900673152318,-51.9215099221291,300,0,0,0.144655682999982,0.410432769000025,1.29093647500002,1375.52143447376,80.5476227286436,80.5476227286436
1,19,4,8.30174059827877,-6.78731625712417,14.0552219671263,-6.78731625712417,-5.23202527393808,14.0552219671263,53.2126837428758,60,0,0,0.0983055820000232,0.422377149000027,1.46688824299991,1811.48607935438,115.797895772334,115.797895772334
1,20,4,8.30174059827877,-10.123125241289,-9.66372683506273,-10.123125241289,-10.1752630599634,-9.09376773296913,-130.123125241289,240,0,0,0.0974086209999996,0.406732042000016,1.64063965800011,4352.40758015842,128.70040186434,128.70040186434
1,21,5,8.30174059827877,-0.820475062544327,0.78834379212561,-0.820475062544327,NaN,45.6777395607135,-0.820475062544327,0,0,0,0.110535974999976,0.525677067999908,2.3596976930001,2284.55007702818,NaN,79.4291249519051
1,22,5,8.30174059827877,0.0956699666694476,0.0956699666694476,0.0956699666694476,2.25726313541355,-10.7485819001593,-149.904330033331,210,0,0,0.0642859330000078,0.465131743000029,3.21667642400007,8663.14885530252,134.269419640502,134.269419640502
1,23,5,8.30174059827877,-0.261815566379596,-1.74316278335334,-0.261815566379596,-1.59886816665758,-0.548063212075817,179.73818443362,180,0,0,0.0659966919999988,0.498926240999936,1.69240177099994,5221.21414973866,113.938187618866,113.938187618866
1,24,5,8.30174059827877,-3.33228141321866,-3.33228141321866,-3.33228141321866,-0.816332759308228,14.8393228246239,26.6677185867813,30,0,0,0.0634677640000234,0.43748918600005,1.48043308199996,8693.8432705049,109.835623004321,109.835623004321
1,25,5,8.30174059827877,5.44776844396768,5.44776844396768,5.44776844396768,5.93750981384812,8.27021305696923,-24.5522315560323,330,0,0,0.527682494000118,0.377890350000001,2.01882067700006,11665.3050734042,150.481240118942,150.481240118942
1,26,6,8.30174059827877,-3.89001776424774,-3.89001776424774,-3.89001776424774,-5.31133206700491,-2.63264943659087,146.109982235752,150,0,0,0.0594552240000326,0.414748275999983,3.18875079199987,6280.06075555841,115.385428159002,115.385428159002
1,27,6,8.30174059827877,-11.7504172363313,-7.85758313798299,-11.7504172363313,-11.1380454257242,9.50875941270817,48.2495827636687,60,0,0,0.0599406439999939,0.454262477000015,2.42231371500006,1835.29678248447,117.365877154239,117.365877154239
1,28,6,8.30174059827877,10.8520798953275,7.36042467856768,10.8520798953275,9.95854502720525,23.4704670159092,100.852079895328,90,0,0,0.0766144920000045,0.47309393599997,1.215457472,2614.27461983399,112.383136280299,112.383136280299
1,29,6,8.30174059827877,-2.15333989504863,-122.52082790771,-122.52082790771,2.17423989586342,177.602663406172,27.8466601049514,30,0,0,0.0706601400000011,0.493963134000012,1.36594958099997,13159.8456653065,109.09518857773,109.09518857773
1,30,6,8.30174059827877,18.30590726959,18.30590726959,18.30590726959,14.779226967371,-123.939245969917,138.30590726959,120,0,0,0.115946534000017,0.41087819400002,1.24782989400009,5082.4171323437,100.671530564471,100.671530564471
1,31,7,8.30174059827877,8.06262101187813,7.53464368530286,8.06262101187813,NaN,117.446609267892,8.06262101187813,0,0,0,0.108781009000012,0.522968380000009,1.77397099900014,431.122520600312,NaN,74.9063791955903
1,32,7,8.30174059827877,3.55151361189678,3.55151361189678,3.55151361189678,0.116775273056533,-26.7519345194738,-146.448486388103,210,0,0,0.0857033000000058,0.452679140000072,1.08626373900003,8187.19146389959,133.84411886623,133.84411886623
1,33,7,8.30174059827877,0.881960350632539,-1.98429722862977,0.881960350632539,-0.284850873219597,-1.23428713606577,-179.118039649367,180,0,0,0.110180883000027,0.494527511000001,1.77947561399986,3025.76947934248,107.626695014344,107.626695014344
1,34,7,8.30174059827877,4.6126856111984,-19.6676327043124,4.6126856111984,4.8858317702248,-55.1423445656305,-55.3873143888016,300,0,0,0.103162406999985,0.478554669999966,2.18423424000008,510.711918710376,98.1433622228851,98.1433622228851
1,35,7,8.30174059827877,-5.04753522491899,-13.3079514816748,-5.04753522491899,-10.4213767844715,-20.9861011559283,-125.047535224919,240,0,0,0.094248499999992,0.387946438,1.52840995800005,5816.97726426337,145.392997848145,145.392997848145
1,36,8,8.30174059827877,0.973156229413974,0.973156229413974,0.973156229413974,NaN,NaN,-89.026843770586,270,0,0,0.109245006000037,0.436961173999975,1.75479870000007,5295.34067296777,NaN,102.695258654174
