"TN","Hand_angle","Eye_angle","Avg_hand","Avg_eye","RT","Eye_time","Day"
146,-74.3832783797766,0,NA,NA,0.5279852110001,0,6
147,-73.2564377729296,-44.2690711918225,NA,NA,0.566524911000045,0.435635089874268,6
148,-70.5765565095577,37.3022377490757,NA,NA,0.52700739799991,0.368613719940186,6
149,-92.112165991623,86.6545641746771,NA,NA,0.498570993999863,0.335103988647461,6
150,-89.9857995068899,0,NA,NA,0.50662200700009,0,6
151,-72.3328118999003,-20.0926181119629,NA,NA,0.38823952100006,0,6
152,-73.4900535687697,0,NA,NA,0.538830042999962,0,6
153,-66.2841796294152,0,NA,NA,0.544547766000051,0,6
154,-86.578043221363,0,NA,NA,0.491688213000032,0,6
155,-86.5640766990424,0,NA,NA,0.456261402000166,0,6
156,-85.9592691288726,0,NA,NA,0.488054635999731,0,6
157,-63.2833101555568,-50.445655214751,-79.9017288628209,-12.2353820244485,0.466662669000002,0.368613719940186,6
158,-92.6944689767721,-50.3118334382498,NA,NA,0.519814517000015,0.435634851455688,6
159,-92.2340067973692,-67.3083484305866,NA,NA,0.422197024000013,0.33510422706604,6
160,-76.2813304876941,-40.0088058384069,NA,NA,0.471770130999978,0.469146013259888,6
161,-97.4834087743967,0,NA,NA,0.460563470999986,0,6
162,-80.7659688012246,5.53946557161233,NA,NA,0.49394811300003,0.435634851455688,6
163,-59.4833492633832,0,NA,NA,0.511213433000009,0,6
164,-74.9476717574804,0,NA,NA,0.52962837000004,0,6
165,-84.5386297421428,0,NA,NA,0.471803066999954,0,6
166,-90.339942341303,117.489434651167,NA,NA,0.546137334999969,0.100531816482544,6
167,-77.8432476647371,-71.0574035219729,NA,NA,0.502348530999996,0.16755223274231,6
168,-68.9254115917914,9.27856192780594,NA,NA,0.475298105000007,0.201062679290771,6
169,-85.4273710579842,0,-77.7248661912597,-29.5934864979604,0.479478373999996,0,6
170,-98.2079145936453,0,NA,NA,0.471310504999991,0,6
171,-82.3688068908243,0,NA,NA,0.541076173000008,0,6
172,-91.1121852708773,0,NA,NA,0.518892966000024,0,6
173,-100.746372807672,0,NA,NA,0.394768276999997,0,6
174,-68.2248015351553,-137.083538571128,NA,NA,0.496161211000015,0,6
175,-61.0262155983745,-16.1964104881846,NA,NA,0.424574807999974,0.402124881744385,6
176,-68.7079790372441,-10.9278717185091,NA,NA,0.431731283000019,0.16755199432373,6
177,-75.2344688050409,-156.19303892258,NA,NA,0.552182218000013,0,6
178,-53.4202212240046,-34.7209782751243,NA,NA,0.405765159999959,0.335103988647461,6
179,-83.6617633073824,0,NA,NA,0.540946181999999,0,6
180,-64.560294166911,0,NA,NA,0.475887681000017,0,6
181,-98.6896876538021,100.860079811435,-81.7025226062559,2.65775511497187,0.489575187999975,0,6
182,-85.6196486485962,-95.5992700739412,NA,NA,0.459606276999949,0.268083810806274,6
183,-76.7350608768919,-101.765954732431,NA,NA,0.486450919000049,0.301593065261841,6
184,-64.2175925606198,-24.7598891464443,NA,NA,0.516628608000019,0.435635328292847,6
185,-107.347166172083,-51.8167979112781,NA,NA,0.491337429999959,0.469145774841309,6
186,-58.7351976401352,3.42203581151728,NA,NA,0.506003219999997,0.469146013259888,6
187,-84.648286055665,133.696029407504,NA,NA,0.481988929000011,0.13404107093811,6
188,-54.1200999588082,10.7373598013918,NA,NA,0.343486753999969,0.234573364257812,6
189,-77.552189420626,0,NA,NA,0.437919091000026,0,6
190,-91.1701079974543,0,NA,NA,0.465870817000024,0,6
191,-100.997657693106,0,NA,NA,0.417978247999997,0,6
192,-80.5975765972837,57.1194684119086,NA,NA,0.497016824999946,0.301593780517578,6
193,-77.7252653361264,-157.763694182096,-79.3076964145336,5.16976242073375,0.475588418000029,0.100530862808228,6
194,-73.6938480590268,173.638255299966,NA,NA,0.505746346999956,0.33510422706604,6
195,-98.3083943646714,0,NA,NA,0.420018105999901,0,6
196,-68.7480672709903,0,NA,NA,0.531737955000068,0,6
197,-87.4488205439562,146.526829605507,NA,NA,0.462633494000102,0.435634851455688,6
198,-86.172938751834,-62.5065617226573,NA,NA,0.453597330999969,0,6
199,-101.749265382138,-88.1033125067344,NA,NA,0.494737181000005,0.435636043548584,6
200,-64.084440142349,0,NA,NA,0.456621015000081,0,6
201,-94.9147625877271,0,NA,NA,0.482522096999986,0,6
202,-73.4095275545104,0,NA,NA,0.536334801000095,0,6
203,-66.7751116194216,50.2456325548195,NA,NA,0.486754513999955,0.435634851455688,6
204,-58.6619153616526,0,NA,NA,0.466853015999931,0,6
205,-80.9532639590295,0,-77.1042281075813,0,0.52383616900002,0,6
206,-68.8389968273752,0,NA,NA,0.537407746000184,0,6
207,-101.123062918978,0,NA,NA,0.483279672999856,0,6
208,-64.3675821691682,0,NA,NA,0.583010995999928,0,6
209,-60.9083950012598,0,NA,NA,0.442665265000016,0,6
210,-77.0792951153619,0,NA,NA,0.480596580999929,0,6
211,-82.548851506529,0,NA,NA,0.513580914999977,0,6
212,-59.0242861053019,0,NA,NA,0.374570439000024,0,6
213,-74.8602660369263,0,NA,NA,0.566326665999895,0,6
214,-75.5813874450293,0,NA,NA,0.444498438999972,0,6
215,-89.5967701633899,0,NA,NA,0.508866742999942,0,6
216,-90.3685800426264,0,NA,NA,0.517529784000089,0,6
217,-75.561504884124,0,-80.530318398256,-6.03922383516726,0.438131417999969,0,6
218,-96.1110526399467,0,NA,NA,0.423825276999992,0,6
219,-79.532509660935,-88.7802727275539,NA,NA,0.413085747999986,0.268084049224854,6
220,-93.2236600461605,-130.526170721902,NA,NA,0.416646755999999,0.234573125839233,6
221,-65.4031491557147,-52.2090928619004,NA,NA,0.470493675999997,0.301594018936157,6
222,-64.1466180986517,-152.333440434199,NA,NA,0.512645059999997,0.301594257354736,6
223,-84.3016601304681,134.972083600084,NA,NA,0.453807422999986,0.100531339645386,6
224,-108.875258266697,-44.0846133619576,NA,NA,0.479341543999979,0.36861515045166,6
225,-72.7501525366369,-0.567208785312737,NA,NA,0.514777687999981,0.301594257354736,6
226,-98.9345732682568,105.862691355105,NA,NA,0.537533604000018,0.469145059585571,6
227,-64.4701546831598,140.687021545188,NA,NA,0.52879309299999,0.301593780517578,6
228,-63.0535274083209,14.5083163704424,NA,NA,0.506377759000003,0.201063394546509,6
229,-60.4939489776654,0,-78.8414113240309,-13.0547115531012,0.520656413999973,0,6
230,-89.0367718145943,41.5364673306054,NA,NA,0.505270655000018,0.134040832519531,6
231,-58.364142492049,-161.411213881047,NA,NA,0.471784606000043,0,6
232,-95.3832468461471,47.5936326949906,NA,NA,0.541353708000003,0.301594018936157,6
233,-97.8850355554291,72.0605406575972,NA,NA,0.466443396000003,0.16755199432373,6
234,-56.3517113695602,0,NA,NA,0.447043167999979,0,6
235,-86.7374366606103,-137.539131703692,NA,NA,0.493080806999984,0.435635089874268,6
236,-76.8862196198064,165.54458047255,NA,NA,0.469913110000022,0.402124643325806,6
237,-79.563989520981,-172.983779449965,NA,NA,0.542251077000003,0.502655982971191,6
238,-64.9457882470342,21.3236703698816,NA,NA,0.489315535999992,0,6
239,-88.4352910732544,0,NA,NA,0.430608842000026,0,6
240,-92.0133537112389,-32.7813051281352,NA,NA,0.316839482999967,0.234573125839233,6
241,-87.5506368595757,-33.782417282176,-76.0195729250848,-17.2970232245104,0.437750711000007,0.402124404907227,6
242,-89.2529869518985,0,NA,NA,0.516211244999937,0,6
243,-69.6466183620354,0,NA,NA,0.401264842000046,0,6
244,-61.4364257252451,0,NA,NA,0.469134821999972,0,6
245,-60.7455149360919,0,NA,NA,0.587756638999934,0,6
246,-87.8091729757024,0,NA,NA,0.512950321000005,0,6
247,-82.7790537056057,0,NA,NA,0.524085625000026,0,6
248,-60.6950752801572,0,NA,NA,0.56080016300001,0,6
249,-80.3503692206294,0,NA,NA,0.573208001000097,0,6
250,-58.7078041641473,0,NA,NA,0.508218203999974,0,6
251,-102.69653035215,0,NA,NA,0.52263358700003,0,6
252,-70.5646865677789,-173.781861411949,NA,NA,0.57351045499999,0.335103988647461,6
253,-70.4946048218829,0,-81.8866069058165,-4.91093205498363,0.494239669999928,0,6
254,-88.365950145872,160.936940593327,NA,NA,0.528041336999991,0.435635328292847,6
255,-91.4260773037784,-157.61469489605,NA,NA,0.069648366000024,0,6
256,-68.6941262576959,0,NA,NA,0.419911115000019,0,6
257,-112.799045086781,0.691130863818898,NA,NA,0.483062345000064,0.268082618713379,6
258,-100.890376650376,162.508341727213,NA,NA,0.493722917000014,0.469146013259888,6
259,-88.4985308314788,6.4109712098973,NA,NA,0.436248121000062,0.335104465484619,6
260,-63.3802603024294,-142.16501486555,NA,NA,0.46030843799997,0.36861515045166,6
261,-72.1908221306176,-75.4742626510235,NA,NA,0.602937800000007,0.201061725616455,6
262,-71.9361453712391,-56.5112068587497,NA,NA,0.532448662999911,0.40212345123291,6
263,-86.8188396747873,0,NA,NA,0.549915026000036,0,6
264,-67.1445042928593,42.2866102173131,NA,NA,0.329031082,0.201062917709351,6
265,-75.4299112100532,-39.5810055407881,-80.8217180657262,21.1284787667277,0.540008036999836,0.469146013259888,6
266,-76.2706294482877,-87.2620245333253,NA,NA,0.446574015999886,0,6
267,-88.6623731068022,95.971039146977,NA,NA,0.430354014999978,0.201061964035034,6
268,-92.4109116173012,0,NA,NA,0.34809821999994,0,6
269,-101.775004910493,0,NA,NA,0.424863149999851,0,6
270,-64.8992963333922,-24.4041808913441,NA,NA,0.410647447999906,0.201062917709351,6
271,-79.9231570128192,165.895681441305,NA,NA,0.509976881999762,0.402124404907227,6
272,-67.1869031996189,0,NA,NA,0.457510580000019,0,6
273,-82.6189699026721,142.922235577908,NA,NA,0.44448634999992,0.268083095550537,6
274,-82.9768449605295,0,NA,NA,0.550079201999949,0,6
275,-95.0640243511665,0,NA,NA,0.412725795999961,0,6
276,-62.6425907355787,0,NA,NA,0.468085142999939,0,6
277,-105.939289617057,-36.3767645204351,-78.7481216676614,-20.4181969404351,0.481645254000007,0.402124166488647,6
278,-88.7366907832016,-47.7488174721421,NA,NA,0.403248591999997,0.301594257354736,6
279,-65.7239499951541,145.317529238924,NA,NA,0.445276816999986,0.335103988647461,6
280,-76.6856729362662,-106.646891311529,NA,NA,0.520515546999995,0.469146013259888,6
281,-110.098222770824,-26.6049396981165,NA,NA,0.42628764900001,0.402125120162964,6
282,-78.60606482601,-69.1323188497691,NA,NA,0.450251112000004,0.402125358581543,6
283,-81.6236364506973,-45.4857672626625,NA,NA,0.487850891000008,0.301593780517578,6
284,-45.957584038322,32.4541248272985,NA,NA,0.459112135999973,0.201062679290771,6
285,-69.9970101536921,-107.638280910116,NA,NA,0.485868768999993,0.268082618713379,6
286,-71.0768642958944,-101.203243973535,NA,NA,0.498840273000013,0.368614912033081,6
287,-56.3271460725538,-12.4307321833704,NA,NA,0.491012063000014,0.435634851455688,6
288,-94.2053280722635,130.477738830232,NA,NA,0.509400468999999,0.301594495773315,6
289,-77.0944461116121,-23.4518892575769,-76.6775003804632,-28.5039116404874,0.36974734799999,0.234573125839233,6
290,-59.0590916921107,0,NA,NA,0.454259051000008,0,6
291,-67.0015872053607,-90.1524973605701,NA,NA,0.440230725999996,0.435635328292847,6
292,-100.547830256011,-57.4270186667428,NA,NA,0.535660786999998,0.502655982971191,6
293,-87.2279133235075,0,NA,NA,0.554155160999997,0,6
294,-81.1431394055135,-47.3746192690585,NA,NA,0.483868881999996,0,6
295,-80.1365260002593,0,NA,NA,0.495302438999985,0,6
296,-81.7511726641492,0,NA,NA,0.516237457000017,0,6
297,-76.1939060691493,-100.03777147072,NA,NA,0.417717187999926,0,6
298,-64.5810437895002,-6.05391711414805,NA,NA,0.503826473999965,0,6
299,-75.8767211216694,-17.549226547033,NA,NA,0.485396414999911,0.368613958358765,6
300,-69.5166269267156,0,NA,NA,0.448485083000008,0,6
301,-70.4411013102706,-111.109478475489,-75.2258835329649,-25.9315227018895,0.547757827000027,0.335103988647461,6
302,-82.2535981939287,-134.376477275026,NA,NA,0.558639042999999,0.268082857131958,6
303,-89.9865645360291,-73.4077229133017,NA,NA,0.498447491000036,0.469145774841309,6
304,-88.0870906521398,0,NA,NA,0.479172336999994,0,6
305,-72.124065964381,0,NA,NA,0.517949284000025,0,6
306,-102.315294502042,0,NA,NA,0.438432496000075,0,6
307,-71.5417743064249,0,NA,NA,0.469383420999975,0,6
308,-59.4697965738789,0,NA,NA,0.507299348000032,0,6
309,-61.0366073816223,7.86489940260578,NA,NA,0.470769888000035,0.100531101226807,6
310,-75.0305498302996,-5.61522051495749,NA,NA,0.424298547000035,0.402123928070068,6
311,-54.1474990275977,5.46572735349402,NA,NA,0.554645296999922,0.36861515045166,6
312,-76.2766601169641,0,NA,NA,0.515594548999957,0,6
313,-72.3798406650149,-162.383861805254,-75.8292443164511,-15.8034700430773,0.509024851000049,0.301594018936157,6
314,-101.932070660059,0,NA,NA,0.521750220999962,0,6
315,-89.6809886105517,-66.2156775563676,NA,NA,0.442294887000003,0.435635089874268,6
316,-66.3759789720091,-75.4150577336593,NA,NA,0.47977879100003,0.301594018936157,6
317,-63.9162996173037,0,NA,NA,0.27661955399995,0,6
318,-91.9246577899919,-71.0332944640539,NA,NA,0.423277850999995,0.335103988647461,6
319,-72.527373150235,63.1994577026692,NA,NA,0.462703021999914,0.268082857131958,6
320,-73.7548673156821,46.8011723658416,NA,NA,0.415062703000046,0.33510422706604,6
321,-72.8229162223938,-49.0909503782605,NA,NA,0.457766365000083,0.201061725616455,6
322,-57.7841379727826,21.8508496530842,NA,NA,0.484759163999968,0.301594018936157,6
323,-67.9067144534053,0,NA,NA,0.505330233999985,0,6
324,-78.9450863679842,102.645721699072,NA,NA,0.502899754999959,0.268083095550537,6
325,-107.585551346437,-53.9025017212522,-73.7137684459152,-21.5950023174387,0.398124186000018,0,6
326,-69.2005253639088,-13.6363699913552,NA,NA,0.457930874000056,0,6
327,-74.9107441780232,-78.6907343807465,NA,NA,0.49695611300001,0.368613958358765,6
328,-77.9948986519151,0,NA,NA,0.564032012000155,0,6
329,-60.0733216495234,6.81667439382453,NA,NA,0.451579976999994,0.335103988647461,6
330,-47.2567459576485,42.0617290340779,NA,NA,0.560216194000077,0.435634851455688,6
331,-76.9884627729436,-133.587380502459,NA,NA,0.541915183999834,0.36861515045166,6
332,-90.7684177095991,-41.2236493345457,NA,NA,0.558427838,0.201062202453613,6
333,-76.9248776651019,0,NA,NA,0.546680289000051,0,6
334,-61.0777209571832,0,NA,NA,0.508167838000134,0,6
335,-74.6791611500098,-160.640060372009,NA,NA,0.547890939999945,0,6
336,-67.1047939486887,173.662265065201,NA,NA,0.558093522999854,0.201061964035034,6
337,-8.70899833565266,-14.1863420974937,-0.116451523479554,9.23994053288257,0.501353259999995,0.335103988647461,6
338,-1.55308202063497,31.4682587716544,NA,NA,0.457109210000006,0.368613958358765,6
339,0.933682097619753,-38.5311652964365,NA,NA,0.441871737999982,0.368614196777344,6
340,3.90215954349469,-22.8174486499185,NA,NA,0.42257285700002,0.402125120162964,6
341,-0.663553522796502,-156.876046221291,NA,NA,0.434872659000007,0.16755199432373,6
342,4.95432392992909,-4.00362904028248,NA,NA,0.441283772000048,0.335103988647461,6
343,2.92687598611417,-23.3434582070635,NA,NA,0.472082511999972,0.469146013259888,6
344,-3.23982134007637,172.981490055102,NA,NA,0.472016208000028,0.134042263031006,6
345,-7.49551858076809,142.256274219917,NA,NA,0.473128414999991,0.402124881744385,6
346,1.12311279023657,30.2964744978894,NA,NA,0.490566794000031,0.469146251678467,6
347,-2.17758706852708,29.6082375662959,NA,NA,0.480575652999988,0.335103988647461,6
348,8.60098823930676,-35.9733592037822,NA,NA,0.442683324000001,0.335103750228882,6
349,1.44138683233265,25.6279389630946,-0.270524498479303,7.79510754387571,0.509924912999992,0.201061964035034,6
350,-0.290335334188283,116.305214964337,NA,NA,0.494852928999975,0.234572649002075,6
351,-6.36455277390624,0,NA,NA,0.502905503000036,0,6
352,-0.268603150524857,0,NA,NA,0.512042567999998,0,6
353,-4.30748236491051,-95.4359349718705,NA,NA,0.389700895000018,0,6
354,-3.54119355806354,-33.9819924507045,NA,NA,0.426347953000004,0.20106315612793,6
355,3.75998349171409,44.5578014707781,NA,NA,0.474253938000018,0.134040832519531,6
356,2.85934316577313,173.875179823949,NA,NA,0.395264310000044,0.368614912033081,6
357,3.09641510469984,-0.432685379120556,NA,NA,0.413481900000022,0.16755199432373,6
358,-6.41878538731875,-150.397860153658,NA,NA,0.428781240999996,0.335103988647461,6
359,0.796709018944113,-125.184778061025,NA,NA,0.428274447000007,0,6
360,5.99082097369673,138.608406320729,NA,NA,0.432443732999985,0.234573125839233,6
361,-6.69979275317723,119.43460932362,-1.53370299823109,0.733474055806821,0.454317193999941,0.234572887420654,6
362,3.08067525818015,174.315751238519,NA,NA,0.396658645000002,0.134042024612427,6
363,-2.44250311084302,-84.9088361416064,NA,NA,0.427931883999946,0,6
364,-6.0166728374257,-2.13399273965669,NA,NA,0.379924691999975,0.268084049224854,6
365,-3.63531733649148,-126.877111850211,NA,NA,0.440290656000059,0.16755199432373,6
366,-0.530735352114974,-7.06902820598475,NA,NA,0.435396687999997,0.301593065261841,6
367,6.91472776422324,-40.7772222831317,NA,NA,0.441650419999945,0.402124881744385,6
368,4.37364475440077,17.9784693903238,NA,NA,0.474441945000024,0,6
369,-11.0630066020864,-22.5220053574162,NA,NA,0.452114355999981,0.435635089874268,6
370,5.04843931329522,38.5673540674092,NA,NA,0.467629993999992,0.268082618713379,6
371,-6.13876071336065,87.1692411432664,NA,NA,0.493568723000038,0,6
372,-1.29513436337297,-144.375539915449,NA,NA,0.458125484000021,0.335103988647461,6
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
