"TN","Hand_angle","Eye_angle","Avg_hand","Avg_eye","RT","Eye_time","Day"
37,1.03683985416167,0,-68.5784728694565,-7.37489951952408,0.475213043000011,0,5
38,-61.2802996118549,0,NA,NA,0.458098766999989,0,5
39,-75.5483784728498,0,NA,NA,0.595422383000013,0,5
40,-92.4373895361875,0,NA,NA,0.459048564999968,0,5
41,-96.4541103965751,0,NA,NA,0.528156531000015,0,5
42,-69.8508649633763,0,NA,NA,0.557910163999956,0,5
43,-83.5247041276338,0,NA,NA,0.572567152000019,0,5
44,-58.6392703329122,0,NA,NA,0.592003453000018,0,5
45,-72.840519671922,-18.3218323336338,NA,NA,0.439309952000016,0.301592826843262,5
46,-87.961414253209,-42.4869854017371,NA,NA,0.521907468000009,0.469145059585571,5
47,-78.9182306732626,-27.6899764989181,NA,NA,0.551761713999966,0.469146013259888,5
48,-46.5233322478561,0,NA,NA,0.522996094999982,0,5
49,-90.7633016700754,0,-76.2522822461654,-23.7871625623177,0.499035205999988,0,5
50,-72.1413224406112,0,NA,NA,0.544670389000018,0,5
51,-86.8521529046514,-129.432987799128,NA,NA,0.652281346999985,0.402123928070068,5
52,-80.4663062169888,0,NA,NA,0.499071941000011,0,5
53,-49.9650430615726,0,NA,NA,0.612885173999985,0,5
54,-71.5623216112694,0,NA,NA,0.544121297000046,0,5
55,-70.2141512096574,0,NA,NA,0.596442079999989,0,5
56,-70.2375577806804,0,NA,NA,0.603817370999991,0,5
57,-104.248880342598,-79.6783278981888,NA,NA,0.544974979999949,0,5
58,-83.0055342235159,-71.3846141259485,NA,NA,0.556466820999958,0.402124881744385,5
59,-76.6539147484572,-4.95002092454681,NA,NA,0.587426893999975,0.435635566711426,5
60,-58.9169007439075,0,NA,NA,0.562619887999944,0,5
61,-65.4566733848221,-102.465785385005,-75.5668707162311,-28.8311975295386,0.575702133999982,0.167551755905151,5
62,-65.8728357798341,-9.99722097152765,NA,NA,0.585666925000027,0.469144821166992,5
63,-76.9448964024351,11.07514915065,NA,NA,0.513403285999971,0.402125120162964,5
64,-95.5630346057231,0,NA,NA,0.541842796000054,0,5
65,-90.4220491855917,-42.9993394980998,NA,NA,0.471114444000023,0.067021369934082,5
66,-62.5095732009442,0,NA,NA,0.642763560000049,0,5
67,-77.1003756699782,-133.623937723332,NA,NA,0.582794105999881,0.134041547775269,5
68,-81.848395029388,-1.07402505696648,NA,NA,0.421858300000054,0.368613719940186,5
69,-67.2633487487968,0,NA,NA,0.56855407599997,0,5
