world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence,target,RT,MT,event
1588226502.436612,932,1588226502.3926628,0.5352897644042969,0.6235479712486267,0.5352897644042969,0.6235479712486267,True,0.9973448567882158,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.417662,0.5346083641052246,0.6228697299957275,0.5346083641052246,0.6228697299957275,True,0.9978313828436918,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.4259946,0.5345345139503479,0.6188710927963257,0.5345345139503479,0.6188710927963257,True,0.997959309628736,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.4426608,0.5342314243316649,0.6206185817718506,0.5342314243316649,0.6206185817718506,True,0.9977385792771709,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.4509938,0.5343842506408691,0.6203320026397705,0.5343842506408691,0.6203320026397705,True,0.9976732470746902,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.4593267,0.534960150718689,0.6189808845520021,0.534960150718689,0.6189808845520021,True,0.9978519285339926,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.4676595,0.5342323184013367,0.6196122765541077,0.5342323184013367,0.6196122765541077,True,0.9976500586664362,180.0,0.629697458000003,0.08670046699999999,1
1588226502.436612,932,1588226502.475993,0.5341970920562744,0.618518054485321,0.5341970920562744,0.618518054485321,True,0.9979797317703609,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.4926589,0.5363235473632812,0.618114709854126,0.5363235473632812,0.618114709854126,True,0.9980531733623491,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5009918,0.5345001816749573,0.6181291341781616,0.5345001816749573,0.6181291341781616,True,0.9981934108450098,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5176578,0.5348215699195862,0.6141175627708435,0.5348215699195862,0.6141175627708435,True,0.9980862854413044,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5259907,0.5355392098426819,0.6162785291671753,0.5355392098426819,0.6162785291671753,True,0.9982338718142372,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.542656,0.5348135828971863,0.6172299981117249,0.5348135828971863,0.6172299981117249,True,0.9980380814938592,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5509892,0.534281313419342,0.6160985827445984,0.534281313419342,0.6160985827445984,True,0.9976313042271964,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.559322,0.5344576239585876,0.6157136559486389,0.5344576239585876,0.6157136559486389,True,0.9978574600179896,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5759876,0.5333052277565002,0.6157780289649963,0.5333052277565002,0.6157780289649963,True,0.9980177468961641,180.0,0.629697458000003,0.08670046699999999,1
1588226502.5371428,933,1588226502.5843208,0.5345038175582886,0.6163173317909241,0.5345038175582886,0.6163173317909241,True,0.9983375510830278,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6009867,0.5337823033332825,0.6171148419380188,0.5337823033332825,0.6171148419380188,True,0.9981291722246514,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.617653,0.5335564017295837,0.6172847747802734,0.5335564017295837,0.6172847747802734,True,0.998257295880496,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6259859,0.5339972376823425,0.6178616285324097,0.5339972376823425,0.6178616285324097,True,0.9982310296536894,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6343188,0.5343998670578003,0.6174042820930481,0.5343998670578003,0.6174042820930481,True,0.9980507198877429,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6426518,0.5328385829925537,0.6139727830886841,0.5328385829925537,0.6139727830886841,True,0.997905236034783,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6509848,0.5264975428581238,0.6108447313308716,0.5264975428581238,0.6108447313308716,True,0.9979232547179244,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.6593175,0.4864572286605835,0.5765846371650696,0.4864572286605835,0.5765846371650696,True,0.9053845293475764,180.0,0.629697458000003,0.08670046699999999,1
1588226502.6376748,934,1588226502.7093148,0.3194906115531921,0.4557741284370422,0.3194906115531921,0.4557741284370422,True,0.9943596390811285,180.0,0.629697458000003,0.08670046699999999,1
1588226502.8052268,935,1588226502.7259808,0.31876617670059204,0.4580711722373962,0.31876617670059204,0.4580711722373962,True,0.9974240228789074,180.0,0.629697458000003,0.08670046699999999,1
1588226502.8052268,935,1588226502.7426472,0.3218846917152405,0.4636102616786957,0.3218846917152405,0.4636102616786957,True,0.9972582569331092,180.0,0.629697458000003,0.08670046699999999,1
1588226502.8052268,935,1588226502.7509801,0.32277223467826843,0.4641732573509216,0.32277223467826843,0.4641732573509216,True,0.9973773354612364,180.0,0.629697458000003,0.08670046699999999,1
1588226502.8052268,935,1588226502.7676456,0.3230409324169159,0.4659376740455627,0.3230409324169159,0.4659376740455627,True,0.9973489650913674,180.0,0.629697458000003,0.08670046699999999,1
1588226502.8052268,935,1588226502.7843118,0.3239159882068634,0.4649474024772644,0.3239159882068634,0.4649474024772644,True,0.9975324332797534,180.0,0.629697458000003,0.08670046699999999,1
