"world_timestamp","world_index","fixation_id","start_timestamp","duration","dispersion","norm_pos_x","norm_pos_y","x_scaled","y_scaled","on_surf","target","RT","MT","event","phase"
0,981,175,1588226148.44228,208.323955535889,0.345082181985891,0.372297704219818,0.555113196372986,0.372297704219818,0.555113196372986,"True",90,0.499398111000012,0.062263951999995,1,1
0,981,176,1588226148.66727,216.657161712646,0.219361495138558,0.378249913454056,0.551967322826385,0.378249913454056,0.551967322826385,"True",90,0.499398111000012,0.062263951999995,1,1
0.301592588424683,982,177,1588226148.89226,108.327865600586,0.139967319164591,0.377626836299896,0.547015011310577,0.377626836299896,0.547015011310577,"True",90,0.499398111000012,0.062263951999995,1,1
0.60318660736084,983,178,1588226149.20891,199.989795684814,0.359066092856856,0.378482431173325,0.816341280937195,0.378482431173325,0.816341280937195,"True",90,0.499398111000012,0.062263951999995,1,1
2.44625878334045,1037,184,1588226151.16715,208.323955535889,0.967252763158062,0.385084092617035,0.786485731601715,0.385084092617035,0.786485731601715,"True",90,0.499398111000012,0.062263951999995,1,1
2.44625878334045,1037,185,1588226151.40048,124.993801116943,1.13066263296502,0.401529639959335,0.773682057857513,0.401529639959335,0.773682057857513,"True",90,0.499398111000012,0.062263951999995,1,1
3.11646699905396,1038,185,1588226151.40048,124.993801116943,1.13066263296502,0.326969712972641,0.724210917949677,0.326969712972641,0.724210917949677,"True",90,0.499398111000012,0.062263951999995,1,1
3.11646699905396,1038,186,1588226151.54214,216.655969619751,0.553896724164059,0.345698177814484,0.741628527641296,0.345698177814484,0.741628527641296,"True",90,0.499398111000012,0.062263951999995,1,1
3.11646699905396,1038,187,1588226151.77546,108.329057693481,0.95970746488563,0.343371987342834,0.736262142658234,0.343371987342834,0.736262142658234,"True",90,0.499398111000012,0.062263951999995,1,1
0,1052,194,1588226153.89203,216.655969619751,0.429147019250697,0.374716401100159,0.626853048801422,0.374716401100159,0.626853048801422,"True",0,0.467652931000003,0.113514887000001,2,1
0,1052,195,1588226154.12535,208.324193954468,0.208476273896928,0.373652517795563,0.626232624053955,0.373652517795563,0.626232624053955,"True",0,0.467652931000003,0.113514887000001,2,1
0.134042024612427,1053,195,1588226154.12535,208.324193954468,0.208476273896928,0.37786790728569,0.621736943721771,0.37786790728569,0.621736943721771,"True",0,0.467652931000003,0.113514887000001,2,1
0.234573125839233,1054,195,1588226154.12535,208.324193954468,0.208476273896928,0.379671633243561,0.619672298431396,0.379671633243561,0.619672298431396,"True",0,0.467652931000003,0.113514887000001,2,1
0.335103988647461,1055,196,1588226154.40034,208.323001861572,0.252216014210301,0.532877564430237,0.489698827266693,0.532877564430237,0.489698827266693,"True",0,0.467652931000003,0.113514887000001,2,1
0.469145774841309,1056,196,1588226154.40034,208.323001861572,0.252216014210301,0.53315794467926,0.490190953016281,0.53315794467926,0.490190953016281,"True",0,0.467652931000003,0.113514887000001,2,1
0.603187322616577,1057,196,1588226154.40034,208.323001861572,0.252216014210301,0.536785781383514,0.493748754262924,0.536785781383514,0.493748754262924,"True",0,0.467652931000003,0.113514887000001,2,1
0.603187322616577,1057,197,1588226154.63366,166.659116744995,0.2771738495263,0.534877300262451,0.482014387845993,0.534877300262451,0.482014387845993,"True",0,0.467652931000003,0.113514887000001,2,1
0.737229347229004,1058,197,1588226154.63366,166.659116744995,0.2771738495263,0.533715307712555,0.485389173030853,0.533715307712555,0.485389173030853,"True",0,0.467652931000003,0.113514887000001,2,1
0.737229347229004,1058,198,1588226154.82532,91.6619300842285,0.154507114304635,0.50603985786438,0.460690408945084,0.50603985786438,0.460690408945084,"True",0,0.467652931000003,0.113514887000001,2,1
0.871271371841431,1059,198,1588226154.82532,91.6619300842285,0.154507114304635,0.502781093120575,0.463984191417694,0.502781093120575,0.463984191417694,"True",0,0.467652931000003,0.113514887000001,2,1
1.50796794891357,1063,199,1588226155.58362,199.99098777771,0.269584076980458,0.512481927871704,0.504382908344269,0.512481927871704,0.504382908344269,"True",0,0.467652931000003,0.113514887000001,2,1
1.6755199432373,1064,199,1588226155.58362,199.99098777771,0.269584076980458,0.508921205997467,0.506008923053741,0.508921205997467,0.506008923053741,"True",0,0.467652931000003,0.113514887000001,2,1
1.6755199432373,1064,200,1588226155.80861,216.656923294067,0.252967111074688,0.515436828136444,0.500700771808624,0.515436828136444,0.500700771808624,"True",0,0.467652931000003,0.113514887000001,2,1
1.87658309936523,1065,200,1588226155.80861,216.656923294067,0.252967111074688,0.510240733623505,0.501326322555542,0.510240733623505,0.501326322555542,"True",0,0.467652931000003,0.113514887000001,2,1
2.01062393188477,1066,200,1588226155.80861,216.656923294067,0.252967111074688,0.509154498577118,0.502916634082794,0.509154498577118,0.502916634082794,"True",0,0.467652931000003,0.113514887000001,2,1
2.01062393188477,1066,201,1588226156.04193,216.65620803833,1.3606399326016,0.539521455764771,0.499396443367004,0.539521455764771,0.499396443367004,"True",0,0.467652931000003,0.113514887000001,2,1
2.17817616462708,1067,201,1588226156.04193,216.65620803833,1.3606399326016,0.540738642215729,0.500401318073273,0.540738642215729,0.500401318073273,"True",0,0.467652931000003,0.113514887000001,2,1
2.17817616462708,1067,202,1588226156.27525,216.656923294067,0.16454377171697,0.543172299861908,0.507545948028564,0.543172299861908,0.507545948028564,"True",0,0.467652931000003,0.113514887000001,2,1
2.31221795082092,1068,202,1588226156.27525,216.656923294067,0.16454377171697,0.54359894990921,0.508337914943695,0.54359894990921,0.508337914943695,"True",0,0.467652931000003,0.113514887000001,2,1
