"world_timestamp","world_index","gaze_timestamp","x_norm","y_norm","x_scaled","y_scaled","on_surf","confidence","target","RT","MT","event","phase"
0,981,1588573671.05466,0.583747267723083,0.670718908309937,0.583747267723083,0.670718908309937,"True",0.997660663564604,180,0.665894976000004,0.0731623829999961,1,1
0,981,1588573671.063,0.584035396575928,0.671431541442871,0.584035396575928,0.671431541442871,"True",0.995342606341195,180,0.665894976000004,0.0731623829999961,1,1
0,981,1588573671.07133,0.583581149578094,0.670832514762878,0.583581149578094,0.670832514762878,"True",0.995962664228029,180,0.665894976000004,0.0731623829999961,1,1
0,981,1588573671.08799,0.583162009716034,0.67122083902359,0.583162009716034,0.67122083902359,"True",0.998783938555115,180,0.665894976000004,0.0731623829999961,1,1
0,981,1588573671.09633,0.582414031028748,0.669151544570923,0.582414031028748,0.669151544570923,"True",0.998439731170553,180,0.665894976000004,0.0731623829999961,1,1
0,981,1588573671.10466,0.582437634468079,0.668923616409302,0.582437634468079,0.668923616409302,"True",0.998464533157459,180,0.665894976000004,0.0731623829999961,1,1
0.0335099697113037,982,1588573671.11299,0.582486808300018,0.668341636657715,0.582486808300018,0.668341636657715,"True",0.998939148560362,180,0.665894976000004,0.0731623829999961,1,1
0.0335099697113037,982,1588573671.13799,0.582065761089325,0.666243433952332,0.582065761089325,0.666243433952332,"True",0.998572696770188,180,0.665894976000004,0.0731623829999961,1,1
0.100531339645386,983,1588573671.16299,0.58096170425415,0.665254950523376,0.58096170425415,0.665254950523376,"True",0.99852155012666,180,0.665894976000004,0.0731623829999961,1,1
0.100531339645386,983,1588573671.17132,0.581371963024139,0.666745007038116,0.581371963024139,0.666745007038116,"True",0.998702515959465,180,0.665894976000004,0.0731623829999961,1,1
0.100531339645386,983,1588573671.19632,0.581348955631256,0.665974855422974,0.581348955631256,0.665974855422974,"True",0.99870010286286,180,0.665894976000004,0.0731623829999961,1,1
0.100531339645386,983,1588573671.21299,0.581393241882324,0.665694534778595,0.581393241882324,0.665694534778595,"True",0.998818793955124,180,0.665894976000004,0.0731623829999961,1,1
0.16755199432373,984,1588573671.22965,0.580239117145538,0.664943397045135,0.580239117145538,0.664943397045135,"True",0.99893171299393,180,0.665894976000004,0.0731623829999961,1,1
0.16755199432373,984,1588573671.24632,0.581164002418518,0.664602339267731,0.581164002418518,0.664602339267731,"True",0.998692598692018,180,0.665894976000004,0.0731623829999961,1,1
0.16755199432373,984,1588573671.27132,0.580814838409424,0.663103342056274,0.580814838409424,0.663103342056274,"True",0.998811477099218,180,0.665894976000004,0.0731623829999961,1,1
0.16755199432373,984,1588573671.27965,0.580558776855469,0.664083302021027,0.580558776855469,0.664083302021027,"True",0.998483181744618,180,0.665894976000004,0.0731623829999961,1,1
0.234572887420654,985,1588573671.30465,0.581155836582184,0.663177907466888,0.581155836582184,0.663177907466888,"True",0.998703786296439,180,0.665894976000004,0.0731623829999961,1,1
2.2116858959198,1003,1588573673.29623,0.344223469495773,0.497309297323227,0.344223469495773,0.497309297323227,"True",0.873900508095727,180,0.665894976000004,0.0731623829999961,1,1
2.2116858959198,1003,1588573673.30456,0.343960076570511,0.495930045843124,0.343960076570511,0.495930045843124,"True",0.885809024939774,180,0.665894976000004,0.0731623829999961,1,1
2.2116858959198,1003,1588573673.31289,0.343922674655914,0.49481800198555,0.343922674655914,0.49481800198555,"True",0.897519222468008,180,0.665894976000004,0.0731623829999961,1,1
